AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 5 2 3 6 
2 0 0 1 5 6 
3 3 10 3 2 5 
4 0 20 2 0 5 
5 0 0 1 5 6 
6 0 21 0 1 5 
7 0 17 4 1 4 
8 0 0 3 5 5 
9 1 20 1 2 4 
10 0 14 5 0 5 
