#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
4 41 271.857 1850.82 381 631.75 640 4.361006387755749e-12 2269 1581 7851
