#req_epochs_1e1 all_epochs_1e1 req_epochs_1e2 all_epochs_1e2 req_epochs_1e3 all_epochs_1e3 req_epochs_1e4 all_epochs_1e4
		93995468	10	9399266	10	940007	10
		94994561	10	9499131	10	949864	10
		95995328	10	9598991	10	959671	10
		96995107	10	9699472	10	969720	10
		97996302	10	9799278	10	979639	10
		98996587	10	9899700	10	989685	10
		99997815	10	9999704	10	999589	10
				10099288	10	1009649	10
				10199801	10	1019679	10
				10299816	10	1029723	10
				10399923	10	1039649	10
				10500076	10	1049579	11
				10600154	10	1059470	11
				10699546	10	1069478	11
				10799339	10	1079430	11
				10899674	10	1089527	11
				10999805	10	1099466	11
				11099961	10	1109472	11
				11199860	10	1119464	11
				11299235	10	1129451	11
				11399262	10	1139525	11
				11499028	10	1149397	11
				11599197	10	1159292	11
				11699313	10	1169213	11
				11799275	10	1179469	11
				11899374	10	1189549	11
				11999562	10	1199440	11
				12099807	10	1209521	11
				12199090	10	1219638	11
				12298940	10	1229605	11
				12399211	10	1239445	11
				12499155	10	1249214	11
				12599383	10	1259047	11
				12699672	10	1269081	11
				12799825	10	1279046	11
				12899768	10	1288865	11
				12999351	10	1298932	11
				13099397	10	1308862	11
				13199180	10	1318917	11
				13299027	10	1329027	11
				13399387	10	1339112	11
				13499034	10	1349095	11
				13599403	10	1359154	11
				13698988	10	1369291	11
				13798983	10	1379424	11
				13898658	10	1389570	11
				13998745	10	1399838	11
				14099080	10	1409796	11
				14198906	10	1419746	11
				14298767	10	1429992	11
				14399429	10	1440013	11
				14499757	11	1450061	11
				14599406	11	1460138	11
				14699430	11	1470167	11
				14799000	11	1480194	11
				14899473	11	1490191	11
				14998952	11	1500354	11
				15099643	11	1510527	11
				15199626	11	1520563	11
				15300089	11	1530465	11
				15399827	11	1540575	11
				15499820	11	1550366	11
				15599696	11	1560438	11
				15699210	11	1570444	11
				15798968	11	1580508	11
				15898699	11	1590549	11
				15998843	11	1600499	11
				16099263	11	1610468	11
				16199666	11	1620245	11
				16299252	11	1630268	11
				16399380	11	1640292	11
				16499400	11	1650241	11
				16598971	11	1660152	11
				16699075	11	1670207	11
				16799274	11	1680158	11
				16899384	11	1690106	11
				16998980	11	1700189	11
				17099390	11	1710307	11
				17199096	11	1720201	11
				17299049	11	1730259	11
				17398684	11	1740097	11
				17499073	11	1750213	11
				17598803	11	1760145	11
				17698718	11	1770001	11
				17798556	11	1780077	11
				17898558	11	1790064	11
				17998492	11	1800083	11
				18099161	11	1810089	11
				18198679	11	1820095	11
				18298885	11	1830050	11
				18398567	11	1839958	11
				18498816	11	1849775	11
				18598830	11	1859919	11
				18698377	11	1869968	11
				18798265	11	1880024	11
				18898048	11	1889971	11
				18998118	11	1899885	11
				19098144	11	1910133	11
				19198380	11	1920073	11
				19298776	11	1929933	11
				19399013	11	1939973	11
				19498935	11	1949881	11
				19598736	11	1959837	11
				19698298	11	1969844	11
				19798525	11	1979724	11
				19898471	11	1989810	11
				19998426	11	1999777	11
				20098556	11	2009807	11
				20198328	11	2020023	11
				20297817	11	2029880	11
				20397463	11	2039807	11
				20497601	11	2049912	11
				20597606	11	2060058	11
				20697767	11	2070133	11
				20797943	11	2080256	11
				20897796	11	2090189	11
				20997612	11	2100226	11
				21097612	11	2110184	12
				21197368	11	2120048	12
				21297105	11	2129970	12
				21396875	11	2139642	12
				21496608	11	2149550	12
				21596935	11	2159479	12
				21696945	11	2169411	12
				21797160	11	2179348	12
				21896990	11	2189392	12
				21997173	11	2199388	12
				22097129	11	2209326	12
				22197274	11	2219482	12
				22297197	11	2229664	12
				22397257	11	2239643	12
				22497193	11	2249503	12
				22596788	11	2259499	12
				22697389	11	2269451	12
				22797858	11	2279610	12
				22898162	11	2289648	12
				22998190	11	2299634	12
				23097876	11	2309582	12
				23198261	11	2319457	12
				23297726	11	2329384	12
				23398057	11	2339192	12
				23498210	11	2349227	12
				23598111	11	2359342	12
				23698158	11	2369377	12
				23797730	11	2379361	12
				23897407	11	2389350	12
				23997614	11	2399270	12
				24098177	11	2409138	12
				24198208	11	2419198	12
				24297773	11	2429124	12
				24397990	11	2439101	12
				24498144	11	2449246	12
				24597857	11	2459301	12
				24698264	11	2469345	12
				24797903	11	2479333	12
				24897558	11	2489097	12
				24997445	11	2499055	12
				25097648	11	2508961	12
				25197837	11	2518928	12
				25297737	11	2528967	12
				25397764	11	2538778	12
				25497658	11	2548834	12
				25597330	11	2558726	12
				25697809	11	2568707	12
				25797677	11	2578745	12
				25897773	11	2588539	12
				25997871	11	2598480	12
				26098159	11	2608566	12
				26197688	11	2618722	12
				26297759	11	2628715	12
				26397915	11	2638634	12
				26498133	11	2648562	12
				26598369	11	2658348	12
				26697812	11	2668176	12
				26798225	12	2678337	12
				26898274	12	2688333	12
				26999075	12	2698273	12
				27099009	12	2708316	12
				27199115	12	2718298	12
				27299429	12	2728327	12
				27399028	12	2738285	12
				27498941	12	2748372	12
				27599020	12	2758450	12
				27698887	12	2768629	12
				27798869	12	2778599	12
				27899207	12	2788587	12
				27999282	12	2798529	12
				28098903	12	2808705	12
				28199433	12	2818494	12
				28299707	12	2828487	12
				28399964	12	2838583	11
				28499624	12	2848578	11
				28599753	12	2858421	11
				28699812	12	2868375	11
				28799329	12	2878302	11
				28899471	12	2888367	11
				28999435	12	2898420	11
				29099570	12	2908496	11
				29200145	12	2918534	11
				29300756	12	2928559	11
				29399996	12	2938664	11
				29500425	12	2948598	11
				29600887	12	2958546	11
				29701413	12	2968612	11
				29801507	12	2978883	11
				29901608	12	2988760	11
				30001169	12	2998840	11
				30101512	12	3008843	11
				30201233	12	3018832	11
				30301515	12	3028712	11
				30400840	12	3038725	11
				30500918	12	3048981	11
				30601016	12	3059137	11
				30701277	12	3069214	11
				30801078	12	3079177	11
				30901234	12	3089052	11
				31001221	12	3099157	11
				31101541	12	3109255	11
				31201736	12	3119117	11
				31301568	12	3129085	11
				31401585	12	3139203	11
				31501853	12	3149191	11
				31601707	12	3159179	11
				31702333	12	3169209	11
				31802524	12	3179281	12
				31902668	12	3189311	12
				32002966	12	3199276	12
				32102453	12	3209293	12
				32202100	12	3219225	12
				32302229	12	3229138	12
				32402341	12	3239122	12
				32501993	12	3249115	12
				32602081	13	3258978	12
				32701565	13	3268877	12
				32801112	13	3278895	12
				32900951	13	3288864	12
				33000877	13	3298763	12
				33101099	13	3308675	12
				33200690	13	3318672	12
				33301012	13	3328674	12
				33400982	13	3338758	12
				33501093	13	3348722	12
				33601623	13	3358767	12
				33701293	13	3368800	12
				33801221	13	3378878	12
				33900996	13	3389102	12
				34000829	13	3399109	12
				34100956	13	3409016	12
				34200892	13	3418998	12
				34300847	13	3429126	12
				34401416	13	3439316	12
				34501471	13	3449224	12
				34601554	13	3459110	12
				34701405	13	3469218	12
				34800981	13	3479211	12
				34901474	13	3489247	12
				35001244	13	3499101	12
				35101106	13	3509131	12
				35201570	13	3519114	12
				35301767	13	3529124	12
				35401614	13	3539137	12
				35501902	13	3549073	12
				35601675	13	3559121	12
				35701443	13	3569176	12
				35801472	13	3579196	12
				35901731	13	3589293	12
				36001744	13	3599438	12
				36101665	13	3609425	12
				36201875	13	3619378	12
				36302114	13	3629298	12
				36401757	13	3639218	12
				36502123	13	3649270	12
				36601686	13	3659319	12
				36701765	13	3669141	12
				36802339	13	3679123	12
				36902400	13	3689141	12
				37002523	13	3699094	12
				37102331	13	3709022	12
				37202760	13	3719198	12
				37303028	13	3729158	12
				37403410	13	3739024	12
				37503557	13	3749052	12
				37603428	13	3758925	12
				37703287	13	3768662	12
				37803096	13	3778584	12
				37902873	13	3788708	12
				38002722	13	3798684	12
				38102726	13	3808674	12
				38203189	13	3818770	12
				38302995	13	3828796	12
				38402492	13	3838854	12
				38502791	13	3848929	12
				38602806	13	3858798	12
				38702716	13	3868686	12
				38802604	13	3878549	12
				38902427	13	3888634	12
				39002757	13	3898617	12
				39103253	13	3908679	12
				39203240	13	3918659	12
				39304291	13	3928715	12
				39403942	13	3938738	12
				39503314	13	3948659	12
				39603147	13	3958481	12
				39703249	13	3968409	12
				39803432	13	3978233	12
				39903170	13	3988298	12
				40002936	13	3998328	12
				40102587	13	4008300	12
				40202505	13	4018190	12
				40302324	13	4028261	12
				40401907	13	4038211	12
				40501143	13	4048158	12
				40601003	13	4058166	12
				40700544	13	4068429	12
				40800440	13	4078455	12
				40900177	13	4088277	12
				41000027	13	4098233	12
				41100213	13	4108169	12
				41200060	13	4118222	12
				41300202	13	4128189	12
				41400572	13	4138128	12
				41500699	13	4148203	12
				41601145	13	4158045	12
				41701649	13	4168237	12
				41801683	13	4178260	12
				41901110	13	4188224	12
				42001242	13	4198029	12
				42101680	13	4207876	12
				42201549	13	4218020	12
				42302008	13	4228146	12
				42401910	13	4238085	12
				42501725	13	4248164	12
				42601740	13	4258157	12
				42701539	13	4267990	12
				42801530	13	4277990	12
				42901451	13	4288054	12
				43001286	13	4297898	12
				43101147	13	4307747	12
				43201499	13	4317530	12
				43301781	13	4327427	12
				43401988	13	4337334	12
				43502273	13	4347211	12
				43602144	13	4357215	12
				43702662	13	4367291	12
				43802322	13	4377363	12
				43901783	13	4387435	12
				44001987	13	4397544	12
				44102111	13	4407748	12
				44202261	13	4417779	12
				44302321	13	4427798	12
				44401965	13	4437618	12
				44501668	13	4447572	12
				44601674	13	4457370	12
				44702051	13	4467298	12
				44801602	13	4477293	12
				44901486	13	4487467	12
				45001622	13	4497377	12
				45102204	13	4507255	12
				45201516	13	4517184	12
				45301294	13	4527026	12
				45401125	13	4537088	12
				45500686	13	4547184	12
				45600457	13	4557090	12
				45700568	13	4567211	12
				45801069	13	4577146	12
				45900484	14	4587082	12
				46000568	14	4597218	12
				46100749	14	4607260	12
				46200534	14	4617254	12
				46300527	14	4627078	12
				46400359	14	4637014	12
				46499970	14	4646997	12
				46600328	14	4656875	12
				46700517	14	4666959	12
				46800924	14	4676950	12
				46901017	14	4686870	12
				47000957	14	4696814	12
				47101050	14	4706847	12
				47200540	14	4716876	12
				47300886	14	4726849	12
				47401355	14	4736886	12
				47501240	14	4746784	12
				47601884	14	4756832	12
				47702395	14	4766825	12
				47802862	14	4776625	12
				47902529	14	4786541	12
				48002861	14	4796605	12
				48103157	14	4806695	12
				48203501	14	4816707	12
				48303315	14	4826800	12
				48404185	14	4836755	12
				48504261	14	4846684	12
				48604524	14	4856646	12
				48704347	14	4866653	12
				48804583	14	4876670	12
				48904458	14	4886777	12
				49004037	14	4896917	12
				49103709	14	4906874	12
				49203911	14	4916966	12
				49303820	14	4926939	12
				49404029	14	4936891	12
				49503803	14	4946850	12
				49604051	14	4956889	12
				49704597	14	4966866	12
				49804618	14	4976923	12
				49904671	14	4986808	12
				50004288	14	4996716	12
				50103855	14	5006834	12
				50203780	14	5016872	12
				50303962	14	5026859	12
				50403378	15	5036876	12
				50503562	15	5046711	12
				50604079	15	5056659	12
				50704372	15	5066738	12
				50804569	15	5076750	12
				50904889	15	5086793	12
				51004466	15	5096925	12
				51104646	15	5106828	12
				51204460	15	5116769	12
				51304811	15	5126665	12
				51405056	15	5136869	12
				51504820	15	5146818	12
				51605378	15	5156758	12
				51705122	15	5166727	12
				51804649	15	5176657	12
				51904518	15	5186732	12
				52004164	15	5196703	12
				52103944	15	5206702	12
				52203875	15	5216641	12
				52303450	15	5226659	12
				52403571	15	5236465	12
				52503982	15	5246462	12
				52604148	15	5256335	12
				52703733	15	5266476	12
				52803537	15	5276423	12
				52903428	15	5286322	12
				53003011	15	5296452	12
				53103449	15	5306451	12
				53203413	15	5316434	12
				53303718	15	5326458	12
				53403794	15	5336546	12
				53503939	15	5346505	12
				53604250	15	5356561	12
				53704386	15	5366522	12
				53804482	15	5376560	12
				53904399	15	5386686	12
				54004015	15	5396717	12
				54103379	15	5406552	12
				54203564	15	5416448	12
				54303210	15	5426594	12
				54403593	15	5436718	12
				54503306	15	5446776	12
				54603204	15	5456795	12
				54703469	15	5466751	12
				54803449	15	5476835	12
				54903485	15	5487026	12
				55003553	15	5496999	12
				55104156	15	5507035	12
				55203924	15	5517250	12
				55304224	15	5527219	12
				55403923	15	5537309	12
				55504121	15	5547322	12
				55604129	15	5557253	12
				55704129	15	5567429	12
				55803964	15	5577505	12
				55903780	15	5587457	12
				56003704	15	5597420	12
				56103577	15	5607341	12
				56203876	15	5617230	12
				56304139	15	5627404	12
				56404065	15	5637409	12
				56504507	15	5647510	12
				56604746	15	5657557	12
				56704850	15	5667472	12
				56804643	15	5677594	12
				56905101	15	5687600	12
				57005067	15	5697616	12
				57105348	15	5707595	12
				57205506	15	5717715	12
				57305834	15	5727660	13
				57405412	15	5737881	13
				57504944	15	5747847	13
				57604523	15	5757903	13
				57704446	15	5767840	13
				57804212	15	5777792	13
				57904609	15	5787770	13
				58004213	15	5797643	13
				58104085	15	5807753	13
				58204304	15	5817655	13
				58304351	15	5827576	13
				58403990	15	5837724	13
				58504077	15	5847640	13
				58604204	15	5857787	13
				58704247	15	5867777	13
				58804068	15	5877762	13
				58904269	15	5887809	13
				59004368	15	5897709	13
				59103909	15	5907840	13
				59203721	15	5917815	13
				59303041	15	5927656	13
				59402733	15	5937573	13
				59501787	15	5947596	13
				59601792	15	5957488	13
				59701474	15	5967458	13
				59801521	15	5977400	13
				59902017	15	5987357	13
				60001938	15	5997401	13
				60101466	15	6007315	13
				60201767	15	6017241	13
				60301897	15	6027223	13
				60402068	15	6037166	13
				60501928	15	6047002	13
				60602055	15	6057020	13
				60702518	15	6067132	13
				60802382	15	6077146	13
				60902615	15	6087168	13
				61002887	15	6097190	13
				61103342	15	6107187	13
				61202786	15	6117209	13
				61302977	15	6127222	13
				61403105	15	6137388	13
				61502981	15	6147354	13
				61603197	15	6157164	13
				61702815	15	6167147	13
				61802386	15	6177174	13
				61902436	15	6187029	13
				62002217	15	6196909	13
				62102065	15	6206944	13
				62201433	15	6216891	13
				62301313	15	6226819	13
				62401354	15	6236814	13
				62501121	15	6246813	13
				62601450	15	6256819	13
				62701511	15	6266823	13
				62801513	15	6276910	13
				62901309	15	6286855	13
				63001402	15	6296901	13
				63101575	15	6306762	13
				63201379	15	6316808	13
				63301586	15	6326755	13
				63401590	15	6336724	13
				63501386	15	6346729	13
				63601444	15	6356726	13
				63701913	15	6366586	13
				63802240	15	6376687	13
				63901831	15	6386789	13
				64001105	15	6396616	13
				64101133	15	6406373	13
				64201300	15	6416441	13
				64301679	15	6426352	13
				64402079	15	6436215	13
				64502165	15	6446278	13
				64602286	15	6456202	13
				64701970	15	6466161	13
				64802274	15	6476081	13
				64902627	15	6486172	13
				65002531	15	6496108	13
				65102299	15	6506035	13
				65202538	15	6516028	13
				65302965	15	6525983	13
				65402672	15	6536041	13
				65502416	15	6546061	13
				65602239	15	6556018	13
				65702050	15	6565842	13
				65802452	15	6575808	13
				65902566	15	6585827	13
				66002260	15	6595829	13
				66102596	15	6605808	13
				66202545	15	6615814	13
				66302482	15	6625917	13
				66402328	15	6636048	13
				66502453	15	6646171	13
				66602359	15	6656205	13
				66702218	15	6666094	13
				66802474	15	6676017	13
				66902213	15	6685888	13
				67002543	15	6695873	13
				67102198	15	6705992	13
				67202619	15	6715891	13
				67302254	15	6726017	13
				67401897	15	6735960	13
				67502245	15	6745999	13
				67602542	15	6756031	13
				67702551	15	6766129	13
				67802878	15	6776156	13
				67902991	15	6785967	13
				68003362	15	6795840	13
				68103197	15	6805957	13
				68203773	15	6815965	13
				68303602	15	6826022	13
				68403802	15	6836112	13
				68503302	15	6846147	13
				68603307	15	6856158	13
				68702877	15	6866181	13
				68803251	15	6876187	13
				68902941	15	6886362	13
				69003325	15	6896367	13
				69103743	15	6906460	13
				69203999	15	6916427	13
				69304200	15	6926490	13
				69404075	15	6936674	13
				69503844	15	6946651	13
				69604844	15	6956596	13
				69704906	15	6966507	13
				69804850	15	6976466	13
				69904881	15	6986468	13
				70004859	15	6996449	13
				70104949	15	7006501	13
				70204699	15	7016241	13
				70304123	15	7026303	13
				70404189	15	7036313	13
				70504248	15	7046278	13
				70604249	15	7056365	13
				70704292	15	7066335	13
				70804245	15	7076485	13
				70903807	15	7086422	13
				71003676	15	7096494	13
				71104060	15	7106397	13
				71204482	15	7116473	13
				71304203	15	7126664	13
				71403879	15	7136661	13
				71503720	15	7146563	13
				71604088	15	7156537	13
				71704510	15	7166528	13
				71804087	15	7176609	13
				71903826	15	7186601	14
				72003366	15	7196626	14
				72102949	15	7206415	14
				72203386	15	7216470	14
				72303478	15	7226502	14
				72403483	15	7236561	14
				72503200	15	7246571	14
				72603090	15	7256551	14
				72703184	15	7266503	14
				72803424	15	7276524	14
				72903599	15	7286650	14
				73003357	15	7296527	14
				73103014	15	7306598	14
				73202335	15	7316457	14
				73302060	15	7326545	14
				73401639	15	7336396	14
				73501456	15	7346439	14
				73601311	15	7356495	14
				73701402	15	7366482	14
				73801325	15	7376595	14
				73901606	15	7386598	14
				74000896	15	7396592	14
				74100790	15	7406400	14
				74201520	15	7416470	14
				74301902	15	7426399	14
				74401739	15	7436378	14
				74501130	15	7446428	14
				74601053	15	7456595	14
				74700722	15	7466601	14
				74801101	15	7476773	14
				74901015	15	7486663	14
				75000301	15	7496689	14
				75100924	15	7506867	14
				75200586	15	7516854	14
				75301062	15	7526913	14
				75400613	15	7536998	14
				75500770	15	7547138	14
				75600788	15	7557291	14
				75700852	15	7567257	14
				75801107	15	7577216	14
				75901349	15	7587157	14
				76001463	15	7596951	14
				76101343	15	7606832	14
				76201359	15	7616788	14
				76301671	15	7626865	14
				76401720	15	7636838	14
				76501712	15	7646785	14
				76601875	15	7656753	14
				76701901	15	7666689	14
				76802311	15	7676607	14
				76902559	15	7686665	14
				77002687	15	7696685	14
				77102542	15	7706475	14
				77202008	15	7716492	14
				77301906	15	7726462	14
				77401850	15	7736655	14
				77502317	15	7746474	14
				77602270	15	7756500	14
				77702285	15	7766715	14
				77802646	15	7776601	14
				77902834	15	7786423	14
				78002926	15	7796408	14
				78103200	15	7806455	14
				78203820	15	7816410	14
				78304047	15	7826453	14
				78403803	15	7836489	14
				78503892	15	7846524	14
				78603924	15	7856606	14
				78704113	15	7866776	14
				78803950	15	7876753	14
				78904326	15	7886833	14
				79004320	15	7896732	14
				79104392	15	7906811	14
				79204436	15	7916829	14
				79304359	15	7926783	14
				79404887	15	7936705	14
				79504205	15	7946632	14
				79604426	15	7956718	14
				79703860	15	7966791	14
				79803519	15	7976937	14
				79903695	15	7986791	14
				80004051	15	7996834	14
				80104362	15	8007083	14
				80204173	15	8017021	14
				80303770	15	8026928	14
				80404179	15	8036899	14
				80503951	15	8046953	14
				80604229	15	8057029	14
				80703445	15	8067078	14
				80803750	15	8077047	14
				80903504	15	8087139	14
				81004138	15	8097093	14
				81104389	15	8107124	14
				81204612	15	8117160	14
				81304288	15	8127129	14
				81404310	15	8137313	14
				81504195	15	8147379	14
				81604004	15	8157275	14
				81704157	15	8167148	14
				81804609	15	8177154	14
				81904086	15	8187152	14
				82004428	15	8197311	14
				82104319	15	8207397	14
				82204357	15	8217457	14
				82304530	15	8227578	14
				82404836	15	8237838	14
				82504734	15	8247617	14
				82605376	15	8257542	14
				82705750	15	8267638	14
				82805145	15	8277622	14
				82905586	15	8287656	14
				83005578	15	8297773	14
				83105210	15	8307845	14
				83205053	15	8317993	14
				83305252	15	8328267	14
				83405171	15	8338367	14
				83505181	15	8348507	14
				83605085	15	8358384	14
				83704772	15	8368457	14
				83805375	15	8378368	14
				83905031	15	8388386	14
				84005028	15	8398213	14
				84104429	15	8408111	14
				84204341	15	8418146	14
				84304328	15	8428002	14
				84404391	15	8438037	14
				84504719	15	8447928	14
				84604584	15	8457939	14
				84704092	15	8468063	14
				84803915	15	8477969	14
				84903957	15	8487909	14
				85004060	15	8498008	14
				85104100	15	8508227	14
				85203384	15	8518143	14
				85303585	15	8528161	14
				85403609	15	8538192	14
				85503475	15	8548321	14
				85603429	15	8558361	14
				85703797	15	8568281	14
				85804215	15	8578350	14
				85904616	15	8588419	14
				86004758	15	8598594	14
				86104946	15	8608565	14
				86204809	15	8618429	14
				86305083	15	8628243	14
				86405418	15	8638170	14
				86504671	15	8648198	14
				86604804	15	8658108	14
				86704718	15	8667994	14
				86804902	15	8678206	14
				86905069	15	8688362	14
				87005150	15	8698228	14
				87105339	15	8708301	14
				87205005	15	8718191	14
				87304636	15	8728221	14
				87405032	15	8738063	14
				87504286	15	8748141	14
				87604079	15	8758235	14
				87704110	15	8768186	14
				87803851	15	8778204	14
				87903901	15	8788151	14
				88003822	15	8798120	14
				88104078	15	8808248	14
				88203980	15	8818342	14
				88304069	15	8828348	14
				88403771	15	8838349	14
				88504317	15	8848512	14
				88603924	15	8858538	14
				88703828	15	8868629	14
				88803972	15	8878749	14
				88903504	15	8888882	14
				89003568	15	8899008	14
				89103778	15	8908888	14
				89204128	15	8918930	14
				89303681	15	8928970	14
				89403400	15	8938920	14
				89502820	15	8948860	14
				89603094	15	8958892	14
				89703414	15	8969105	14
				89803779	15	8979201	14
				89904168	15	8989178	14
				90003988	15	8999193	14
				90103697	15	9009318	14
				90203372	15	9019345	14
				90303087	15	9029147	14
				90402958	15	9039053	14
				90503514	15	9049012	14
				90603592	15	9059080	14
				90703540	15	9069234	14
				90803702	15	9079313	14
				90903420	15	9089412	14
				91003464	15	9099076	14
				91102903	15	9109247	14
				91203377	15	9119256	14
				91303679	15	9129226	14
				91403419	15	9139342	14
				91503192	15	9149518	14
				91603504	15	9159505	14
				91703730	15	9169387	14
				91803523	15	9179467	14
				91903534	15	9189428	14
				92003594	15	9199280	14
				92102942	15	9209149	14
				92203292	15	9219131	14
				92303518	15	9229141	14
				92403312	15	9239019	14
				92503246	15	9249064	14
				92602923	15	9258979	14
				92703054	15	9269007	14
				92803345	15	9279135	14
				92903578	15	9288988	14
				93003433	15	9299050	14
				93103407	15	9308955	14
				93203762	15	9318855	14
				93303660	15	9328974	14
				93403505	15	9339026	14
				93503770	15	9348982	14
				93603692	15	9359060	14
				93703756	15	9368930	14
				93804150	15	9379004	14
				93904031	15	9388995	14
				94004791	15	9398860	14
				94104804	15	9408885	14
				94205070	15	9418968	14
				94305522	15	9429028	14
				94406099	15	9438976	14
				94505649	15	9448910	14
				94605807	15	9459014	14
				94705681	15	9469030	14
				94805518	15	9479079	14
				94905375	15	9488993	14
				95005574	15	9499115	14
				95105506	15	9509054	14
				95205662	15	9518963	14
				95305649	15	9528973	14
				95406188	15	9538905	14
				95506167	15	9548936	14
				95606667	15	9558959	14
				95706742	15	9569104	14
				95806782	15	9579036	14
				95907137	15	9589076	14
				96007441	16	9599088	14
				96107051	16	9609173	14
				96206788	16	9619192	14
				96306435	16	9629099	14
				96406285	16	9639054	14
				96506223	16	9649042	14
				96606389	16	9658906	14
				96706272	16	9668844	14
				96806495	16	9678755	14
				96906511	16	9688625	14
				97006717	16	9698598	14
				97106563	16	9708791	14
				97206293	16	9718856	14
				97306209	16	9728912	14
				97406156	16	9738757	14
				97506034	16	9748847	14
				97605725	16	9758867	14
				97705259	16	9768906	14
				97805239	16	9778995	14
				97905120	16	9788995	14
				98004954	16	9798974	14
				98104956	16	9809076	14
				98204708	16	9819001	14
				98304157	16	9829089	14
				98404475	16	9839118	14
				98504264	16	9849096	13
				98603786	16	9859003	13
				98704037	16	9869004	13
				98804108	16	9878961	13
				98904818	16	9889030	13
				99004494	16	9899017	13
				99104553	16	9909048	13
				99204378	16	9919126	13
				99304731	16	9929068	13
				99404644	16	9939061	13
				99503981	16	9949235	13
				99603813	16	9959358	13
				99703982	16	9969461	13
				99803847	16	9979342	13
				99904119	16	9989445	13
				100004129	16	9999621	13
						10009624	13
						10019587	13
						10029620	13
						10039653	13
						10049604	13
						10059427	13
						10069366	13
						10079472	13
						10089443	13
						10099517	13
						10109428	13
						10119332	13
						10129354	13
						10139357	13
						10149366	13
						10159265	13
						10169162	13
						10179117	13
						10188955	13
						10199058	13
						10209161	13
						10219266	13
						10229353	13
						10239456	13
						10249460	13
						10259378	13
						10269172	13
						10279051	13
						10289062	13
						10298970	13
						10308910	13
						10318822	13
						10328913	13
						10338963	13
						10349092	13
						10359023	13
						10368896	13
						10378803	13
						10388872	13
						10398983	13
