#descent	dspsa_orig	dspsa_enhanced
0.4411340701585776	0.4699507389162562	0.448404255319149
0.4662395268605224	0.4524656837824098	0.474059003051882
0.4645906579608237	0.470558882235529	0.4761208576998051
0.462009178990311	0.4560411311053985	0.4743784880771182
0.4845679012345679	0.4497275879148093	0.4525510204081633
0.4576103123450669	0.4685487865279842	0.4483775811209439
0.4821610601427115	0.4685598377281948	0.4600420609884333
0.464824120603015	0.4438012542209359	0.4547160957297044
0.4734468937875751	0.466251795117281	0.4808575803981623
0.4648027958062906	0.4607843137254902	0.4701754385964912
0.4612384202827888	0.45	0.4516450648055832
0.4665304036791007	0.4605198626777832	0.4494212380473075
0.453443258971872	0.45835362883585	0.465605749486653
0.4508997429305912	0.498017839444995	0.4591535433070866
0.4689042448173741	0.4429201371876531	0.4627016129032258
0.4596059113300492	0.4818731117824774	0.4732974032337089
0.4452405322415558	0.4580645161290322	0.4643734643734644
0.4703219315895373	0.4774417451660883	0.4506612410986776
0.4601377952755905	0.4661992989484226	0.4559043348281017
0.4737631184407796	0.4747162022703818	0.4708636836628513
0.4581836839404823	0.4603413654618473	0.452415112386418
0.4592296148074037	0.458957150232318	0.4547726136931535
0.4606356968215158	0.4649079143852664	0.4588112617309698
0.4615384615384616	0.4570982839313572	0.4656031904287139
0.4717358679339669	0.4830035514967022	0.470712401055409
0.4566649771920933	0.4875318066157761	0.4525840441545409
0.4489372731985485	0.4483298538622129	0.4653417353368881
0.4664310954063604	0.4622496147919877	0.4471106758080313
0.4698492462311558	0.4630467571644042	0.4730728616684267
0.4632796780684104	0.4677103718199609	0.477840040753948
0.4628261939931069	0.4766214177978884	0.4558823529411765
0.4662785055798156	0.4544080604534005	0.4571881606765328
0.4666348903717826	0.4601226993865031	0.4538539553752535
0.4822055137844612	0.4845463609172482	0.4582291145572787
0.4548543689320388	0.478391959798995	0.4558898521162672
0.4777833250124813	0.4636871508379888	0.486013986013986
0.4674674674674675	0.4771144278606965	0.4593228903486609
0.4691176470588235	0.4519519519519519	0.4467661691542288
0.4443368828654405	0.4771700953336678	0.4716157205240175
0.4830207805372529	0.468498342018001	0.4583127775037
0.4578736208625878	0.4563691073219659	0.4574247144340602
0.4783950617283951	0.4695695200395844	0.4592592592592593
0.4675592173017508	0.4824742268041237	0.4640287769784173
0.4938335046248715	0.463009562154001	0.4546790788829005
0.4462009178990312	0.466532460996477	0.4651741293532339
0.4781312127236581	0.4768928220255654	0.4401840490797546
0.4859590671108995	0.4446169772256728	0.4560628375061365
0.4530528476141611	0.4616533864541833	0.4572713643178411
0.4704694598687531	0.475	0.4608868958644743
0.4728990551964197	0.460559796437659	0.4711881693013769
0.4731610337972167	0.4636955433149724	0.463231615807904
0.4713408393039918	0.456140350877193	0.4762140733399405
0.4598540145985401	0.4743718592964824	0.463402571711177
0.4645193759436336	0.4693675889328063	0.4686567164179104
0.4707920792079208	0.4751087481875302	0.45658835546476
0.4284308903098869	0.4647959183673469	0.4446071254270376
0.469984607491021	0.4778449144008057	0.481649069884364
0.4458661417322834	0.4638318670576735	0.4750605326876514
0.4583333333333334	0.4438202247191011	0.4409566517189836
0.4711864406779661	0.4775592536560767	0.4718100890207715
0.4647177419354839	0.4711024769305489	0.4864997545409917
0.448768472906404	0.4590409590409591	0.4604604604604604
0.4805	0.4417302798982188	0.4709271870089052
0.4345208228800803	0.4676113360323887	0.4480682388359257
0.4582159624413146	0.4484732824427481	0.4464925755248336
0.468149646107179	0.4724292101341282	0.4655344655344655
0.466497461928934	0.4809934110491637	0.4508357915437562
0.4688878000979911	0.4667689161554193	0.4624756335282652
0.4725609756097561	0.471707561342013	0.4566563467492261
0.4486166007905138	0.470734126984127	0.4821705426356589
0.4702351175587793	0.464509394572025	0.4641244355243351
0.480082772891878	0.4905753968253969	0.4842364532019704
0.4819217434373452	0.4842958459979737	0.4495884773662552
0.46142578125	0.4770459081836327	0.4700854700854701
0.454864593781344	0.443943943943944	0.4585196224540486
0.4614629356897398	0.4675191815856777	0.4811991869918699
0.4483805668016194	0.4657039711191335	0.4727735368956743
0.4748902974158947	0.4696132596685083	0.4697601668404588
0.4407826982492276	0.4718934911242604	0.4933002481389578
0.4710107747562853	0.4658203125	0.4759493670886076
0.4476658476658477	0.4706766917293234	0.4850448654037887
0.4556213017751479	0.4579624134520277	0.46435546875
0.4805133079847909	0.4722222222222222	0.448744769874477
0.4516608824987606	0.487493619193466	0.4564128256513026
0.4858420268256334	0.4674274845458868	0.4703742203742204
0.4592445328031809	0.4372230428360414	0.4723046488625123
0.4563894523326572	0.4398382204246714	0.4691229891022315
0.4746987951807229	0.4303730951129795	0.4746963562753036
0.4454545454545454	0.4536340852130326	0.4821428571428571
0.4488267598602097	0.4609095554420031	0.4732593340060545
0.455050505050505	0.4773413897280967	0.4617661568820918
0.4701789264413518	0.4552429667519181	0.4686878727634195
0.4434697855750487	0.4584168336673347	0.448019801980198
0.4581231079717457	0.461035696329814	0.4744560075685903
0.4554108216432866	0.4777070063694268	0.4527027027027027
0.4503407984420643	0.4690355329949238	0.4587378640776699
0.4643759474482062	0.4678217821782178	0.4901165737455652
0.4475825753949259	0.4704408817635271	0.4595959595959596
0.4723618090452262	0.462972553081305	0.4891982717234757
0.4734693877551021	0.4673590504451038	0.4595121951219512
0.4646414342629482	0.4802904564315352	0.4618494188984336
0.462009178990311	0.4564787339268052	0.4653414882772681
0.476593625498008	0.4755849440488301	0.4772727272727273
0.4397528321318228	0.456081081081081	0.451048951048951
0.4641621354424122	0.4824732229795521	0.4612640163098879
0.4605585497305242	0.4742478327383988	0.4582909460834181
0.4657328664332167	0.4518555667001003	0.4571288584027438
0.4528397565922921	0.4486673247778875	0.4584783689706614
0.4579207920792079	0.4650331801939765	0.4766633565044687
0.4734534827082318	0.4645748987854251	0.4762143214822233
0.464	0.4685519258898099	0.4677498769079271
0.4572286143071536	0.4662095984329089	0.4568023833167825
0.4707955689828801	0.4641621354424122	0.4865958523014668
0.4799594114662608	0.4493326742461691	0.4807403701850925
0.4601593625498008	0.4434055118110236	0.4600309437854564
0.4482584553255932	0.4795351187468418	0.4805849722642461
0.4737110770801429	0.4666001994017946	0.4714714714714715
0.4849084611578427	0.4644268774703557	0.4491440080563948
0.4713529128550794	0.4777562862669246	0.4669358909641596
0.4714714714714715	0.449438202247191	0.4639126305792972
0.4580552907530981	0.4706752094627895	0.4654911838790932
0.4786240786240786	0.4803384768541563	0.4612640163098879
0.4796867351933432	0.4525222551928784	0.469560878243513
0.4693675889328063	0.481691593604951	0.486977886977887
