506	496	600	507	533	548
511	502	634	522	555	596
519	513	851	521	562	548
523	517	583	530	553	546
484	479	573	480	514	538
542	538	589	559	596	543
460	457	509	474	508	538
517	515	566	529	567	553
501	494	569	505	532	517
477	468	533	475	514	565
546	531	585	550	581	535
557	557	692	562	591	559
502	503	560	502	534	559
558	548	705	562	587	543
529	520	630	533	563	511
508	498	533	508	530	514
518	510	542	520	554	537
528	516	543	528	554	559
511	503	528	520	545	571
488	481	542	492	524	525
505	492	555	507	542	550
520	509	584	523	542	529
510	498	576	514	538	542
499	485	566	504	548	586
519	512	588	534	571	512
539	532	554	537	570	617
511	505	514	513	550	490
492	484	553	505	543	556
482	475	847	487	521	555
491	476	553	494	532	524
527	512	559	535	554	580
467	462	498	462	496	538
492	486	564	501	523	546
505	499	625	510	548	551
