0 0.5
972 0.5
1981 0.5
2996 0.5
3947 0.5
4914 0.5
5906 0.5
6902 0.5
7894 0.5
8939 0.5
9882 0.5
10849 0.5
11862 0.5
12820 0.5
13901 0.5
14872 0.5
15847 0.5
16881 0.5
17857 0.5
18894 0.5
19841 0.5
20824 0.5
21836 0.5
22816 0.5
23876 0.5
24907 0.5
25946 0.5
26975 0.5
28025 0.5
29019 0.5
30003 0.5
31025 0.5
32039 0.5
32962 0.5
33932 0.5
34883 0.5
35866 0.5
36876 0.5
37874 0.5
38903 0.5
39896 0.5
40924 0.5
41974 0.5
43000 0.5
44013 0.5
45003 0.5
46029 0.5
47078 0.5
48102 0.5
49105 0.5
50131 0.5
51094 0.5
52127 0.5
53110 0.5
54120 0.5
55117 0.5
56085 0.5
57135 0.5
58078 0.5
59115 0.5
60110 0.5
61105 0.5
62028 0.5
63077 0.5
64151 0.5
65158 0.5
66212 0.5
67192 0.5
68226 0.5
69242 0.5
70204 0.5
71194 0.5
72175 0.5
73113 0.5
74147 0.5
75172 0.5
76155 0.5
77097 0.5
78084 0.5
79142 0.5
80143 0.5
81158 0.5
82146 0.5
83133 0.5
84135 0.5
85154 0.5
86126 0.5
87076 0.5
88038 0.5
89013 0.5
90011 0.5
91081 0.5
92090 0.5
93130 0.5
94130 0.5
95138 0.5
96144 0.5
97132 0.5
98065 0.5
99012 0.5
99974 0.5
100983 0.5
101942 0.5
102948 0.5
103966 0.5
104947 0.5
105902 0.5
106907 0.5
107878 0.5
108884 0.5
109915 0.5
110891 0.5
111920 0.5
112930 0.5
114017 0.5
115040 0.5
116017 0.5
117026 0.5
118015 0.5
119014 0.5
120011 0.5
121024 0.5
121982 0.5
122973 0.5
124022 0.5
125017 0.5
126015 0.5
127019 0.5
128019 0.5
129003 0.5
130008 0.5
131002 0.5
131966 0.5
132893 0.5
133905 0.5
134883 0.5
135906 0.5
136889 0.5
137874 0.5
138860 0.5
139834 0.5
140848 0.5
141857 0.5
142813 0.5
143822 0.5
144816 0.5
145801 0.5
146755 0.5
147728 0.5
148683 0.5
149698 0.5
150671 0.5
151663 0.5
152605 0.5
153569 0.5
154648 0.5
155663 0.5
156687 0.5
157669 0.5
158686 0.5
159647 0.5
160682 0.5
161673 0.5
162660 0.5
163640 0.5
164656 0.5
165628 0.5
166613 0.5
167666 0.5
168697 0.5
169656 0.5
170661 0.5
171657 0.5
172662 0.5
173626 0.5
174588 0.5
175595 0.5
176627 0.5
177608 0.5
178584 0.5
179620 0.5
180624 0.5
181608 0.5
182579 0.5
183589 0.5
184616 0.5
185569 0.5
186604 0.5
187593 0.5
188635 0.5
189652 0.5
190648 0.5
191660 0.5
192631 0.5
193656 0.5
194685 0.5
195641 0.5
196634 0.5
197677 0.5
198663 0.5
199655 0.5
200705 0.5
201686 0.5
202729 0.5
203733 0.5
204762 0.5
205819 0.5
206821 0.5
207863 0.5
208844 0.5
209879 0.5
210867 0.5
211836 0.5
212892 0.5
213848 0.5
214762 0.5
215755 0.5
216763 0.5
217727 0.5
218736 0.5
219690 0.5
220665 0.5
221642 0.5
222673 0.5
223722 0.5
224702 0.5
225629 0.5
226635 0.5
227596 0.5
228632 0.5
229661 0.5
230607 0.5
231581 0.5
232539 0.5
233568 0.5
234575 0.5
235580 0.5
236575 0.5
237556 0.5
238511 0.5
239520 0.5
240536 0.5
241506 0.5
242504 0.5
243508 0.5
244483 0.5
245472 0.5
246428 0.5
247509 0.5
248534 0.5
249560 0.5
250540 0.5
251502 0.5
252493 0.5
253569 0.5
254601 0.5
255597 0.5
256565 0.5
257622 0.5
258649 0.5
259711 0.5
260702 0.5
261757 0.5
262775 0.5
263828 0.5
264796 0.5
265808 0.5
266822 0.5
267798 0.5
268782 0.5
269822 0.5
270880 0.5
271903 0.5
272911 0.5
273927 0.5
274971 0.5
275969 0.5
277000 0.5
278022 0.5
279026 0.5
280001 0.5
280966 0.5
282017 0.5
283036 0.5
284065 0.5
285050 0.5
286065 0.5
287051 0.5
288011 0.5
289016 0.5
290017 0.5
291023 0.5
292064 0.5
293041 0.5
293987 0.5
294926 0.5
295922 0.5
296936 0.5
297928 0.5
298939 0.5
299971 0.5
300974 0.5
301992 0.5
303007 0.5
303995 0.5
304997 0.5
306009 0.5
306985 0.5
307936 0.5
308956 0.5
309936 0.5
310922 0.5
311925 0.5
312941 0.5
313911 0.5
314863 0.5
315887 0.5
316899 0.5
317904 0.5
318912 0.5
319923 0.5
320942 0.5
321974 0.5
322939 0.5
323971 0.5
325000 0.5
325990 0.5
327027 0.5
328058 0.5
329035 0.5
330057 0.5
331007 0.5
331988 0.5
332987 0.5
333987 0.5
334944 0.5
335949 0.5
336949 0.5
337942 0.5
338879 0.5
339826 0.5
340875 0.5
341848 0.5
342850 0.5
343839 0.5
344835 0.5
345818 0.5
346765 0.5
347765 0.5
348821 0.5
349814 0.5
350722 0.5
351784 0.5
352769 0.5
353759 0.5
354774 0.5
355777 0.5
356760 0.5
357753 0.5
358722 0.5
359710 0.5
360649 0.5
361623 0.5
362619 0.5
363711 0.5
364719 0.5
365730 0.5
366771 0.5
367721 0.5
368767 0.5
369727 0.5
370757 0.5
371771 0.5
372819 0.5
373846 0.5
374827 0.5
375763 0.5
376794 0.5
377781 0.5
378793 0.5
379819 0.5
380786 0.5
381806 0.5
382839 0.5
383810 0.5
384780 0.5
385818 0.5
386845 0.5
387819 0.5
388830 0.5
389814 0.5
390822 0.5
391802 0.5
392769 0.5
393804 0.5
394799 0.5
395784 0.5
396828 0.5
397864 0.5
398804 0.5
399802 0.5
400781 0.5
401822 0.5
402808 0.5
403784 0.5
404832 0.5
405847 0.5
406792 0.5
407818 0.5
408750 0.5
409766 0.5
410691 0.5
411746 0.5
412766 0.5
413794 0.5
414828 0.5
415836 0.5
416861 0.5
417883 0.5
418911 0.5
419906 0.5
420928 0.5
421850 0.5
422840 0.5
423815 0.5
424811 0.5
425849 0.5
426848 0.5
427840 0.5
428840 0.5
429844 0.5
430834 0.5
431790 0.5
432812 0.5
433867 0.5
434866 0.5
435909 0.5
436905 0.5
437916 0.5
438891 0.5
439938 0.5
440963 0.5
441915 0.5
442916 0.5
443932 0.5
444931 0.5
445936 0.5
446967 0.5
447936 0.5
448961 0.5
449942 0.5
450923 0.5
451871 0.5
452884 0.5
453833 0.5
454839 0.5
455872 0.5
456863 0.5
457830 0.5
458860 0.5
459839 0.5
460856 0.5
461909 0.5
462891 0.5
463888 0.5
464906 0.5
465888 0.5
466917 0.5
467870 0.5
468855 0.5
469864 0.5
470846 0.5
471875 0.5
472799 0.5
473772 0.5
474802 0.5
475854 0.5
476861 0.5
477872 0.5
478823 0.5
479819 0.5
480821 0.5
481819 0.5
482900 0.5
483929 0.5
484952 0.5
485957 0.5
486963 0.5
487991 0.5
488969 0.5
489975 0.5
490955 0.5
491933 0.5
492883 0.5
493910 0.5
494887 0.5
495942 0.5
496915 0.5
497917 0.5
498900 0.5
499887 0.5
500853 0.5
501805 0.5
502770 0.5
503788 0.5
504760 0.5
505857 0.5
506926 0.5
507891 0.5
508885 0.5
509826 0.5
510756 0.5
511748 0.5
512763 0.5
513754 0.5
514731 0.5
515676 0.5
516637 0.5
517657 0.5
518642 0.5
519622 0.5
520605 0.5
521595 0.5
522564 0.5
523574 0.5
524591 0.5
525551 0.5
526537 0.5
527554 0.5
528571 0.5
529547 0.5
530520 0.5
531538 0.5
