1000268	1000248	1000234	1000285	1000289
507955.5	515849.5	622498	520100.5	605371
355804.3333333333	352299.6666666667	468784.6666666667	356900.3333333333	418020.6666666667
267439.5	272751.75	374731.5	286768.75	315359.5
217434.6	224588.4	437260.2	240997.2	261961.6
183911.8333333333	188480.6666666667	420355.5	207737.6666666667	220424.1666666667
159181.2857142857	163584.4285714286	438486.8571428572	185882.5714285714	193738.5714285714
142585.25	147768	408638	165048.375	171464.625
131637.5555555556	134970.2222222222	390898.4444444444	152884	154502.4444444444
119855.5	123918.7	400020.6	142368.6	140407.9
110654.5454545455	114266.2727272727	389043.4545454545	134666.9090909091	129071.6363636364
102656	108134.6666666667	366992.5	126372.25	119171
96221.15384615384	100441.4615384615	395892.0769230769	121525.8461538462	111166.1538461538
90318.57142857143	94835.21428571429	379223.2857142857	116291	105028.7142857143
85179.39999999999	91736.2	377618.8666666666	111102.6	98618.8
80843.375	87855.625	380248.25	107614.9375	92625.8125
77001.5294117647	84952.64705882352	373486	105295.1176470588	87360.4705882353
73295.22222222222	81571.22222222222	360090.1666666667	103631	82943.72222222222
70281.73684210527	80061.05263157895	344651.4736842105	99724	79178.21052631579
67155.14999999999	77895.60000000001	346621.35	96280	75574.95
66833.28571428571	75674.57142857143	345641.7142857143	92084	72161.52380952382
64100.5	73954.77272727272	348806.4090909091	88776.72727272728	69316.54545454546
61762.21739130434	71069.95652173914	367653.1739130435	87667.30434782608	66424
59630.58333333334	69014.45833333333	360685.0833333333	84817.25	64053.66666666666
57940.36	67810.44	352088.32	82646.92	61666.92
56006.53846153846	65782.46153846153	339763.5769230769	80430.23076923077	59671.61538461538
54320.11111111111	63778.81481481482	349916.9259259259	79624.44444444444	57650.74074074074
52808.82142857143	62513.75	340950.25	77773.53571428571	55673.14285714286
51406.86206896551	60864.1724137931	335376.1379310345	76051.6551724138	53927.06896551724
50691.3	59933.03333333333	328174.0666666667	74263.8	52323.9
49587.58064516129	58957.58064516129	330280.9677419355	72574.74193548386	50894.03225806452
48204.4375	58850.875	344163.25	72252.71875	49390.28125
47159	57754.36363636364	341943.5454545455	71012.63636363637	48002.54545454546
46000.97058823529	56700	343814.6176470588	69463.67647058824	46839.23529411765
45127.11428571428	55789.94285714286	337727.3142857143	68744.57142857143	45618.62857142857
44113	55291.13888888889	331980.6111111111	68692.75	44479.30555555555
43017.54054054054	54443.81081081081	325775.7567567567	67369.62162162163	43518.97297297297
42099.97368421053	53495.89473684211	319901.5789473684	66279.57894736843	42593.89473684211
41390.61538461538	52738.82051282052	311707.358974359	64855.17948717948	41619.1282051282
40578.975	52018.7	303922.9	63957.425	40603.55
39898.09756097561	50887.41463414634	302557.5609756098	62981.17073170732	39700.0243902439
39390.30952380953	49973.33333333334	301846.5238095238	62264.85714285714	38875.45238095238
38615.06976744186	49148.44186046511	301510.9767441861	63622.83720930233	38026.37209302326
37949.77272727273	48215.38636363636	300822.7727272727	63255.81818181818	37303.13636363636
37158.28888888889	48019.51111111111	298060.2666666667	62232.08888888889	36577.53333333333
36797.41304347826	47552.91304347826	299469.6304347826	61729.28260869566	35921.45652173913
36317.06382978724	47167.27659574468	308992.7234042553	60916.04255319149	35268.36170212766
35759	47209.5	306081.9375	61269.04166666666	34587.72916666666
35219.04081632653	46884.97959183674	303443.4489795918	60992.42857142857	34023.02040816326
34612.76	46756.3	305738.68	60459.12	33410.28
34283.94117647059	46125.27450980392	303029.7647058823	59577.05882352941	32812.78431372549
33703.82692307692	45404.96153846154	299614.1730769231	59158	32223.21153846154
33237.92452830189	44903.43396226415	298506.3962264151	58483.71698113208	31717.94339622642
32890.62962962963	44412.96296296296	300086.4814814815	57783.87037037037	31170.38888888889
32754.6	44119.36363636364	307671	57498.49090909091	30620.29090909091
32424.53571428571	43514.32142857143	306875.4821428572	57150.75	30118.67857142857
32001.77192982456	42985.05263157895	312762.5964912281	56407.26315789474	29617.33333333333
31930.56896551724	42567.6724137931	313415.8103448276	56020.6724137931	29212.18965517241
31822.01694915254	42451.15254237288	311225.3220338983	55499.91525423729	28770.59322033898
31466.18333333333	41851.35	309949.3333333333	55671.28333333333	28325.61666666666
31012.31147540984	41562.77049180328	309537.8360655738	55087.08196721312	27915.01639344262
30622.08064516129	41136.06451612903	307019.3548387097	54399.29032258064	27507.77419354839
30381.69841269841	40868.98412698413	305100.0793650793	54000.92063492064	27118.80952380952
