2556	2609	2570	2597	2645	2551
2651.5	2624.5	2618	2627.5	2534.5	2523
2672.333333333333	2601	2642.333333333333	2589.666666666667	2524	2559.666666666667
2666	2570.5	2939.5	2585	2485	2553.75
2667.4	2540	2955.8	2579	2468.4	2553.6
2681	2512	3039.666666666667	2693.333333333333	2459.666666666667	2549.333333333333
2694	2495.857142857143	3734.142857142857	2773.714285714286	2455.714285714286	2561.142857142857
2696	2473.5	3755.875	2822	2445.125	2557.75
2705.111111111111	2462.888888888889	3761	2860.777777777778	2438.333333333333	2551.777777777778
2705.6	2466.2	3682.4	2800	2431.9	2559.3
2695.090909090909	2463.363636363636	3653.636363636364	2761.636363636364	2430.090909090909	2562.181818181818
2711.083333333333	2466.333333333333	4008.083333333333	2719	2431.083333333333	2568.25
2718.153846153846	2463.153846153846	3992.769230769231	2686.461538461539	2434.153846153846	2572.769230769231
2725.357142857143	2468.928571428572	3896.214285714286	2657.428571428572	2438.857142857143	2569.642857142857
2733.4	2468.266666666667	3859.2	2637.866666666667	2435.8	2572.466666666667
2746.75	2465.5	4116.3125	2621.0625	2436.0625	2573.0625
2757.529411764706	2468.058823529412	4066.764705882353	2602.294117647059	2433.411764705882	2573.176470588235
2771.5	2462.611111111111	4050.555555555556	2589.222222222222	2431.611111111111	2575.666666666667
2784.105263157895	2463.526315789474	3993.052631578948	2573.947368421052	2436.263157894737	2581.052631578948
2797.3	2459.05	3917.8	2560.85	2436.4	2580.8
2805.904761904762	2457.333333333333	3845.714285714286	2550.238095238095	2437.666666666667	2583
2808.045454545455	2453.136363636364	3823.909090909091	2537.545454545455	2437.318181818182	2584.136363636364
2806.086956521739	2449.565217391304	3792.173913043478	2528.695652173913	2439.95652173913	2586.869565217391
2807.125	2447.708333333333	3755	2518.458333333333	2444.125	2583.291666666667
2810.24	2446.52	3700.08	2507.56	2445.2	2587.28
2810.884615384615	2444.461538461539	3668.423076923077	2499.538461538461	2445.538461538461	2584.692307692308
2811.851851851852	2440.222222222222	3628.111111111111	2494.925925925926	2445.111111111111	2588.481481481481
2808.928571428572	2435.214285714286	3579.785714285714	2489.071428571428	2444	2592.285714285714
2809.379310344827	2434.620689655173	3589.793103448276	2484.862068965517	2442.655172413793	2593.793103448276
2805.1	2431.733333333333	3564.766666666667	2477.233333333333	2443.466666666667	2593.566666666667
2801.548387096774	2432.129032258064	3548.483870967742	2470.451612903226	2445	2592.290322580645
2797.03125	2429.8125	3518.71875	2463.78125	2442.25	2593.46875
2798.575757575758	2428.757575757576	3649.545454545455	2457.515151515152	2441.757575757576	2593.606060606061
2798.588235294118	2427.794117647059	3653.117647058823	2453.823529411765	2440.352941176471	2594.088235294118
2796.571428571428	2427.828571428572	3640.914285714286	2449.457142857143	2441.6	2596.457142857143
2793.833333333333	2425.194444444444	3618.777777777778	2444.555555555556	2439.944444444444	2597.583333333333
