AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 2 2 
2 0 0 0 2 2 
3 0 0 0 2 2 
4 0 0 0 2 2 
5 0 0 0 2 2 
6 0 0 0 0 2 
7 0 0 0 2 2 
8 0 0 0 2 2 
9 0 0 0 1 2 
10 0 0 0 0 2 
