AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 12 2 1 6 
2 0 11 0 1 7 
3 0 2 4 1 7 
4 0 10 5 1 5 
5 0 5 5 1 6 
6 0 17 6 0 4 
7 0 22 2 1 4 
8 0 0 3 1 8 
9 0 1 4 0 8 
10 0 5 6 2 5 
