AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 46 28 20 
2 0 0 46 28 20 
3 1 52 46 28 20 
4 0 46 46 28 20 
5 0 0 46 28 20 
6 0 0 46 28 20 
7 1 31 46 28 20 
8 0 18 46 28 20 
9 0 100 46 28 20 
10 0 32 46 28 20 
