link load
2-1 1
1-2 0.0304082
11-1 1
1-11 0.316531
11-2 0.940408
2-11 1
11-10 1
10-11 0.898776
3-2 1
2-3 0.432449
4-3 1
3-4 0.591837
5-4 0
4-5 0.999796
6-5 0.025102
5-6 0.233265
7-6 0.0606122
6-7 0.124082
8-4 1
4-8 0.19
8-7 1
7-8 0
9-3 1
3-9 0.970612
9-8 0.0671429
8-9 0.265714
10-9 0.291633
9-10 1
