link load
2-1 1
1-2 -2.072435647129837e-15
11-1 1
1-11 0.502041
11-2 0.598163
2-11 1
11-10 1
10-11 0.536531
3-2 1
2-3 0.195102
4-3 1
3-4 0.781224
5-4 1.698342147188223e-16
4-5 1
6-5 1
5-6 0.851837
7-6 1
6-7 0.845714
8-4 1
4-8 0.0412245
8-7 1
7-8 0.000612245
9-3 1
3-9 0.560816
9-8 0.0077551
8-9 1
10-9 1.856111636271282e-18
9-10 1
