AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 1 6 4 0 17 
3 0 9 4 2 15 
4 0 2 6 0 17 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 10 9 3 12 
10 0 3 3 0 18 
