link load
2-1 1
1-2 0.0618367
11-1 1
1-11 0.398367
11-2 0.420612
2-11 1
11-10 1
10-11 0.277143
3-2 1
2-3 0.171429
4-3 1
3-4 0.515714
5-4 0.00428571
4-5 1
6-5 1
5-6 0.942653
7-6 1
6-7 0.66449
8-4 1
4-8 0
8-7 1
7-8 0
9-3 1
3-9 0.781429
9-8 0
8-9 1
10-9 0
9-10 1
