link load
2-1 1
1-2 0.159184
11-1 1
1-11 1
11-2 0.932041
2-11 1
11-10 1
10-11 0.511224
3-2 1
2-3 0.719184
4-3 1
3-4 1
5-4 0.00142857
4-5 1
6-5 0.680408
5-6 1
7-6 0.956327
6-7 1
8-4 1
4-8 0.0822449
8-7 1
7-8 4.381669630301336e-15
9-3 1
3-9 0.759592
9-8 0.0595918
8-9 1
10-9 0.0214286
9-10 1
