#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 1542 0 0 0 0 0 0 0 0 0 1 0
2 825 1 0 0 0 1 0 0 0 0 1 0
3 520 1 0 0 0 1 0 0 0 0 0 0
4 408 0 0 0 0 0 0 1 0 0 1 0
5 338 0 0 0 0 0 0 0 0 0 1 0
6 258 1 0 0 0 0 0 0 0 0 0 0
7 209 0 0 0 0 1 0 0 0 0 0 0
8 207 0 0 0 0 0 0 0 0 0 0 0
9 167 0 0 0 0 0 0 0 0 0 1 0
10 143 1 0 0 0 0 0 0 0 0 0 0
11 133 0 0 0 0 1 0 0 0 0 0 0
12 137 0 0 0 0 0 0 0 0 0 0 0
13 124 0 0 0 0 0 0 0 0 0 0 0
14 106 1 0 0 0 0 0 0 0 0 0 0
15 98 0 0 0 0 0 0 0 0 0 0 0
16 84 0 0 0 0 0 0 0 0 0 0 0
17 92 0 0 0 0 0 0 0 0 0 0 0
18 87 0 0 0 0 0 0 0 0 0 0 0
19 86 0 0 0 0 0 0 0 0 0 0 0
20 84 0 0 0 0 0 0 0 0 0 0 0
21 85 0 0 0 0 0 0 0 0 0 0 0
22 75 0 0 0 0 0 0 0 0 0 0 0
23 70 0 0 0 0 0 0 0 0 0 0 0
24 51 0 0 0 0 0 0 0 0 0 0 0
25 60 0 0 0 0 0 0 0 0 0 0 0
26 60 0 0 0 0 0 0 0 0 0 0 0
27 55 0 0 0 0 0 0 0 0 0 0 0
28 57 0 0 0 0 0 0 0 0 0 0 0
29 51 0 0 0 0 0 0 0 0 0 0 0
30 59 0 0 0 0 0 0 0 0 0 0 0
31 46 0 0 0 0 0 0 0 0 0 0 0
32 50 0 0 0 0 0 0 0 0 0 0 0
33 53 0 0 0 0 0 0 0 0 0 0 0
34 57 0 0 0 0 0 0 0 0 0 0 0
35 44 0 0 0 0 0 0 0 0 0 0 0
36 38 0 0 0 0 1 0 0 0 0 0 0
37 52 0 0 0 0 0 0 0 0 0 0 0
38 50 0 0 0 0 0 0 0 0 0 0 0
39 34 0 0 0 0 0 0 0 0 0 0 0
40 37 0 0 0 0 0 0 0 0 0 0 0
41 27 0 0 0 0 0 0 0 0 0 0 0
42 46 0 0 0 0 0 0 0 0 0 0 0
43 37 0 0 0 0 0 0 0 0 0 0 0
44 44 0 0 0 0 0 0 0 0 0 0 0
45 32 0 0 0 0 0 0 0 0 0 0 0
46 40 0 0 0 0 0 0 0 0 0 0 0
47 27 0 0 0 0 0 0 0 0 0 0 0
48 37 0 0 0 0 0 0 0 0 0 0 0
49 24 0 0 0 0 0 0 0 0 0 0 0
50 21 0 0 0 0 0 0 0 0 0 0 0
51 27 0 0 0 0 0 0 0 0 0 0 0
52 33 0 0 0 0 0 0 0 0 0 0 0
53 35 0 0 0 0 0 0 0 0 0 0 0
54 38 0 0 0 0 0 0 0 0 0 0 0
55 24 0 0 0 0 0 0 0 0 0 0 0
56 35 0 0 0 0 0 0 0 0 0 0 0
57 31 0 0 0 0 0 0 0 0 0 0 0
58 35 0 0 0 0 0 0 0 0 0 0 0
59 31 0 0 0 0 0 0 0 0 0 0 0
60 25 0 0 0 0 0 0 0 0 0 0 0
61 30 0 0 0 0 0 0 0 0 0 0 0
62 26 0 0 0 0 0 0 0 0 0 0 0
63 15 0 0 0 0 0 0 0 0 0 0 0
64 15 0 0 0 0 0 0 0 0 0 0 0
65 30 0 0 0 0 0 0 0 0 0 0 0
66 12 0 0 0 0 0 0 0 0 0 0 0
67 33 0 0 0 0 0 0 0 0 0 0 0
68 21 0 0 0 0 0 0 0 0 0 0 0
69 15 0 0 0 0 0 0 0 0 0 0 0
70 28 0 0 0 0 0 0 0 0 0 0 0
71 19 0 0 0 0 0 0 0 0 0 0 0
72 20 0 0 0 0 0 0 0 0 0 0 0
73 17 0 0 0 0 0 0 0 0 0 0 0
74 24 0 0 0 0 0 0 0 0 0 0 0
75 24 0 0 0 0 0 0 0 0 0 0 0
76 12 0 0 0 0 0 0 0 0 0 0 0
77 17 0 0 0 0 0 0 0 0 0 0 0
78 23 0 0 0 0 0 0 0 0 0 0 0
79 19 0 0 0 0 0 0 0 0 0 0 0
80 11 0 0 0 0 0 0 0 0 0 0 0
81 15 0 0 0 0 0 0 0 0 0 0 0
82 16 0 0 0 0 0 0 0 0 0 0 0
83 17 0 0 0 0 0 0 0 0 0 0 0
84 27 0 0 0 0 0 0 0 0 0 0 0
85 17 0 0 0 0 0 0 0 0 0 0 0
86 14 0 0 0 0 0 0 0 0 0 0 0
87 21 0 0 0 0 0 0 0 0 0 0 0
88 16 0 0 0 0 0 0 0 0 0 0 0
89 21 0 0 0 0 0 0 0 0 0 0 0
90 22 0 0 0 0 0 0 0 0 0 0 0
91 26 0 0 0 0 0 0 0 0 0 0 0
92 18 0 0 0 0 0 0 0 0 0 0 0
93 22 0 0 0 0 0 0 0 0 0 0 0
94 16 0 0 0 0 0 0 0 0 0 0 0
95 9 0 0 0 0 0 0 0 0 0 0 0
96 14 0 0 0 0 0 0 0 0 0 0 0
97 18 0 0 0 0 0 0 0 0 0 0 0
98 20 0 0 0 0 0 0 0 0 0 0 0
99 16 0 0 0 0 0 0 0 0 0 0 0
100 24 0 0 0 0 0 0 0 0 0 0 0
