link load
2-1 1
1-2 0.728571
11-1 1
1-11 0.0316327
11-2 0.0665306
2-11 1
11-10 1
10-11 0.763469
3-2 1
2-3 0.273673
4-3 1
3-4 0.940816
5-4 0.00102041
4-5 1
6-5 0.969592
5-6 1
7-6 0.358367
6-7 1
8-4 1
4-8 0
8-7 1
7-8 0
9-3 0.667143
3-9 0.157143
9-8 0
8-9 0.955102
10-9 0.547755
9-10 1
