AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 2 2 1 0 0 
2 7 2 0 0 0 
3 3 3 0 0 0 
4 1 4 0 0 0 
5 2 2 1 0 0 
6 2 2 1 0 0 
7 1 1 0 1 0 
8 1 4 0 0 0 
9 2 4 0 0 0 
10 4 3 0 0 0 
11 2 4 0 0 0 
