AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 4 2 0 0 0 
4 4 2 0 0 0 
5 0 0 0 0 0 
6 4 2 0 0 0 
7 0 0 0 0 0 
8 4 2 0 0 0 
9 4 2 0 0 0 
10 0 0 0 0 0 
