AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 4 5 0 17 
3 2 3 5 0 17 
4 1 8 3 0 17 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 1 5 8 2 14 
10 0 10 2 0 17 
