AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 2 2 1 8 
4 0 2 2 1 8 
5 0 2 2 1 8 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 5 3 1 7 
9 0 0 3 1 8 
10 0 0 0 0 0 
