#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
2316 2728 2688.71 2937.29 2536.93 223.067 1683 21 4649.83 2728.17 22568
