link load
2-1 1
1-2 0.613265
11-1 1
1-11 0.214286
11-2 1
2-11 1
11-10 0.95
10-11 1
3-2 1
2-3 0.791837
4-3 0.208163
3-4 0.353878
5-4 0.811429
4-5 1
6-5 0.401224
5-6 1
7-6 1
6-7 0.05
8-4 1
4-8 1
8-7 1
7-8 2.177487215481144e-17
9-3 1
3-9 0.646122
9-8 0.19102
8-9 1
10-9 0.409184
9-10 1
