link load
2-1 1
1-2 0
11-1 0.909388
1-11 0.327755
11-2 0.436531
2-11 0.50102
11-10 0.87
10-11 1
3-2 0.65449
2-3 0
4-3 0.333878
3-4 0.04
5-4 0
4-5 0.999184
6-5 0.332857
5-6 0.314286
7-6 1
6-7 0.730408
8-4 0.863061
4-8 0.0228571
8-7 1
7-8 0
9-3 0.307959
3-9 0.0230612
9-8 0.00285714
8-9 0.827143
10-9 0
9-10 0.992245
