AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 2 0 5 6 
4 0 2 1 3 7 
5 0 1 0 1 9 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 1 5 6 
9 0 2 0 5 6 
10 0 0 0 0 0 
