AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 2 24 0 0 0 
2 7 22 0 0 0 
3 0 2 1 0 4 
4 0 4 3 1 2 
5 1 22 1 0 0 
6 0 22 1 0 0 
7 0 0 3 1 3 
8 6 22 0 0 0 
9 0 2 1 3 2 
10 0 5 3 1 2 
