#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 818 0 0 0 0 0 0 0 0 0 0 0
2 385 0 0 0 0 0 0 0 0 0 0 0
3 264 0 0 0 0 0 0 0 0 0 0 0
4 171 0 0 1 0 0 0 0 0 0 0 0
5 157 0 0 0 0 0 0 0 0 0 0 0
6 138 0 0 0 0 0 0 0 0 0 0 0
7 106 0 0 0 0 0 0 0 0 0 0 0
8 88 0 0 0 0 0 0 0 0 0 0 0
9 81 0 0 0 0 0 0 0 0 0 0 0
10 79 0 0 0 0 0 0 0 0 0 0 0
11 65 0 0 0 0 0 0 0 0 0 0 0
12 64 0 0 0 0 0 0 0 0 0 0 0
13 60 0 0 0 0 0 0 0 0 0 0 0
14 61 0 0 0 0 0 0 0 0 0 0 0
15 69 0 0 0 0 0 0 0 0 1 0 0
16 40 0 0 0 0 0 0 0 0 0 0 0
17 49 0 0 0 0 0 0 0 0 0 0 0
18 33 0 0 0 0 0 0 0 0 0 0 0
19 48 0 0 0 0 0 0 0 0 0 1 0
20 40 0 0 0 0 0 0 0 0 0 0 0
21 42 0 0 0 0 0 0 0 0 0 0 0
22 36 0 0 0 0 0 0 0 0 0 0 0
23 38 0 0 0 0 0 0 0 0 0 0 0
24 35 0 0 0 0 0 0 0 0 0 0 0
25 35 0 0 0 0 0 0 0 0 0 0 0
26 25 0 0 0 0 0 0 0 0 0 0 0
27 23 0 0 0 0 0 0 0 0 0 0 0
28 24 0 0 0 0 0 0 0 0 0 0 0
29 31 0 0 0 0 0 0 0 0 0 0 0
30 27 0 0 0 0 0 0 0 0 0 0 0
31 16 0 0 0 0 0 0 0 0 0 0 0
32 28 0 0 0 1 0 0 0 0 0 0 0
33 22 0 0 0 0 0 0 0 0 0 0 0
34 21 0 0 0 0 0 0 0 0 0 0 0
35 15 0 0 0 0 0 1 0 0 0 0 0
36 26 0 0 0 0 0 0 0 0 0 0 0
37 21 0 0 0 0 0 0 0 0 0 0 1
38 17 0 0 0 0 0 0 0 0 0 0 0
39 18 0 0 0 0 0 0 0 0 0 0 1
40 18 0 0 0 0 0 0 0 0 0 0 0
41 16 0 0 0 0 0 0 0 0 0 0 0
42 30 0 0 0 0 0 0 0 0 0 0 0
43 21 0 0 0 0 0 0 0 0 0 1 0
44 18 0 0 0 0 0 0 0 0 0 0 0
45 18 0 0 0 0 0 0 0 0 0 0 0
46 14 0 0 0 0 0 0 0 0 0 0 0
47 14 0 0 0 0 0 0 0 0 0 0 0
48 28 0 0 0 0 0 0 0 0 0 1 0
49 14 0 0 0 0 0 0 0 0 0 0 0
50 13 0 0 0 0 0 0 0 0 0 0 1
51 17 0 0 0 0 0 0 0 0 0 0 0
52 18 0 0 0 0 0 0 0 0 0 0 0
53 12 0 0 0 0 0 1 0 0 0 0 0
54 17 0 0 0 0 0 0 0 0 0 0 0
55 14 0 0 0 0 0 0 0 0 0 0 0
56 15 0 0 0 0 0 0 0 0 0 0 0
57 11 0 0 0 0 0 0 0 0 0 0 0
58 16 0 0 0 0 0 0 0 0 0 0 0
59 13 0 0 0 0 0 0 0 0 0 0 0
60 16 0 0 0 0 0 0 0 0 0 0 0
61 10 0 0 0 0 0 0 0 0 0 0 0
62 13 0 0 0 0 0 0 0 0 0 0 0
63 16 0 0 0 0 0 0 0 0 0 0 0
64 13 0 1 0 0 0 0 0 0 0 0 0
65 11 0 0 0 0 0 0 0 0 0 0 1
66 12 0 0 0 0 0 0 0 0 0 0 0
67 14 0 0 0 0 0 0 0 0 0 0 0
68 14 0 0 0 0 0 0 0 0 0 0 0
69 17 0 0 0 0 0 0 0 0 0 0 0
70 5 0 0 0 0 0 0 0 0 0 0 0
71 6 0 0 0 0 0 0 0 0 0 0 0
72 7 0 0 0 0 0 0 0 0 0 0 0
73 15 0 0 0 0 0 0 0 0 0 0 0
74 8 0 0 0 0 0 0 0 0 0 0 0
75 8 0 0 0 0 0 0 0 0 0 0 0
76 4 0 0 0 0 0 0 0 0 0 0 0
77 10 0 0 0 0 0 0 0 0 0 0 0
78 11 0 0 0 0 0 0 0 0 0 0 0
79 7 0 0 0 0 0 0 0 0 0 0 0
80 5 0 0 0 0 0 0 0 0 0 0 0
81 11 0 0 0 0 0 0 0 0 0 0 0
82 12 0 0 0 0 0 0 0 0 0 0 0
83 11 0 0 0 0 0 0 0 0 0 0 0
84 11 0 0 0 0 0 0 0 0 0 0 0
85 10 0 0 0 0 0 0 0 0 0 0 0
86 12 0 0 0 0 0 0 0 0 0 0 0
87 13 0 0 0 0 0 0 0 0 0 0 0
88 11 0 0 0 0 0 0 0 0 0 0 0
89 9 0 0 0 0 0 0 0 0 0 0 0
90 7 0 0 0 0 0 0 0 0 0 0 0
91 8 0 0 0 0 0 0 0 0 0 0 0
92 4 0 0 0 0 0 0 0 0 0 0 0
93 6 0 0 0 0 0 0 0 0 0 0 0
94 9 0 0 0 0 0 0 0 0 0 0 0
95 10 0 0 0 0 0 0 0 0 0 0 0
96 14 0 0 0 0 0 0 0 0 0 0 0
97 12 0 0 0 0 0 0 0 0 0 0 0
98 13 0 0 0 0 0 0 0 0 0 0 0
99 7 0 0 0 0 0 0 0 0 0 0 0
100 6 0 0 0 0 0 0 0 0 0 0 0
