link load
2-1 1
1-2 0.645714
11-1 0.323265
1-11 2.04172279989841e-15
11-2 1
2-11 0.991429
11-10 1
10-11 0.983265
3-2 1
2-3 1
4-3 0.90449
3-4 1
5-4 0.284898
4-5 1
6-5 0.773265
5-6 1
7-6 0.853265
6-7 1
8-4 1
4-8 0.591837
8-7 1
7-8 0.0742857
9-3 0.602245
3-9 0.545306
9-8 0.45102
8-9 1
10-9 0.162245
9-10 1
