link load
2-1 1
1-2 0.718367
11-1 1
1-11 0.892857
11-2 0.966327
2-11 1
11-10 0.972449
10-11 1
3-2 1
2-3 0.95102
4-3 0.546122
3-4 1
5-4 0.00102041
4-5 1
6-5 0.694286
5-6 1
7-6 1
6-7 0.953878
8-4 1
4-8 0.494694
8-7 1
7-8 -1.907154706268743e-15
9-3 1
3-9 0.525714
9-8 0
8-9 1
10-9 0.238571
9-10 1
