AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 27 41 
2 0 0 0 6 41 
3 0 0 0 24 41 
4 0 0 0 27 41 
5 0 0 0 7 41 
6 0 0 0 13 41 
7 0 0 0 28 41 
8 0 0 0 41 41 
9 0 0 3 41 41 
10 0 0 0 33 41 
