AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 10 1 5 
6 0 1 3 2 7 
7 0 3 6 1 6 
8 0 3 6 1 6 
9 0 0 5 1 7 
10 0 0 0 0 0 
