AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 41 41 41 41 
2 0 41 41 41 41 
3 0 41 41 41 41 
4 0 41 41 41 41 
5 1 41 41 41 41 
6 0 41 41 41 41 
7 0 41 41 41 41 
8 0 41 41 41 41 
9 0 41 41 41 41 
10 0 41 41 41 41 
