AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 41 41 41 41 
2 0 7 41 41 41 
3 0 37 41 41 41 
4 0 33 41 41 41 
5 0 2 41 41 41 
6 0 1 9 41 41 
7 0 41 41 41 41 
8 0 3 41 41 41 
9 41 41 41 41 41 
10 0 1 41 41 41 
