AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 18 
2 0 0 0 0 40 
3 0 0 0 0 40 
4 0 0 0 0 40 
5 0 0 0 0 40 
6 0 0 0 0 37 
7 0 0 0 0 38 
8 0 0 0 0 40 
9 0 0 0 0 40 
10 0 0 0 0 40 
