AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 4 3 4 5 
4 0 10 4 3 4 
5 0 7 9 1 4 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 6 6 0 6 
9 0 3 6 1 6 
10 0 0 0 0 0 
