AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 7 5 2 5 
4 0 4 4 2 6 
5 0 11 4 1 5 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 3 6 1 6 
9 0 3 4 0 7 
10 0 0 0 0 0 
