link load
2-1 1
1-2 0.347755
11-1 1
1-11 0.0271429
11-2 0.977347
2-11 1
11-10 0.449796
10-11 1
3-2 1
2-3 0.622245
4-3 1
3-4 0.812857
5-4 1.039422516311918e-16
4-5 1
6-5 0.972653
5-6 1
7-6 0.77898
6-7 1
8-4 1
4-8 0.122857
8-7 1
7-8 0.000816327
9-3 0.282041
3-9 0.268776
9-8 0.268776
8-9 1
10-9 0.103469
9-10 1
