link load
2-1 1
1-2 1
11-1 0.707143
1-11 1
11-2 0.978571
2-11 1
11-10 1
10-11 0.65
3-2 1
2-3 1
4-3 0.85
3-4 1
5-4 0
4-5 0.851633
6-5 1
5-6 0.99102
7-6 1
6-7 0.949184
8-4 1
4-8 0.35551
8-7 1
7-8 0.03
9-3 1
3-9 0.95
9-8 0.127347
8-9 1
10-9 0.127347
9-10 1
