AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 2 9 0 0 8 
2 2 14 0 0 7 
3 0 0 1 2 8 
4 4 9 0 1 7 
5 2 2 1 0 9 
6 30 0 1 0 7 
7 11 23 1 0 4 
8 1 6 0 1 8 
9 6 3 2 0 8 
10 6 13 4 3 3 
