link load
2-1 4.404639918104702e-16
1-2 0.135918
11-1 0
1-11 0
11-2 0
2-11 0.567551
11-10 0.567551
10-11 0
3-2 0.431633
2-3 0
4-3 0.431633
3-4 0
5-4 1
4-5 1
6-5 1
5-6 1
7-6 0
6-7 0.15102
8-4 0.431633
4-8 0
8-7 1
7-8 1
9-3 0
3-9 0
9-8 0
8-9 1
10-9 0
9-10 1
