#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 1563 1 0 0 0 1 0 0 0 0 0 0
2 797 0 0 0 0 0 0 0 0 0 0 0
3 537 0 0 0 0 0 0 0 0 0 0 0
4 398 0 0 0 0 0 0 0 0 0 0 0
5 337 0 0 0 0 0 0 0 0 0 0 0
6 274 0 0 0 0 0 0 0 0 0 0 0
7 210 0 0 0 0 0 0 0 0 0 0 0
8 185 0 0 0 0 0 0 0 0 0 0 0
9 181 0 0 0 0 0 0 0 0 0 0 0
10 174 0 0 0 0 0 0 0 0 0 0 0
11 140 0 0 0 0 0 0 0 0 0 0 0
12 128 0 0 0 0 0 0 0 0 0 0 0
13 129 0 0 0 0 0 0 0 0 0 0 0
14 118 0 0 0 0 0 0 0 0 0 0 0
15 82 0 0 0 0 0 0 0 0 0 0 0
16 99 0 0 0 0 0 0 0 0 0 0 0
17 104 0 0 0 0 0 0 0 0 0 0 0
18 99 0 0 0 0 0 0 0 0 0 0 0
19 85 0 0 0 0 0 0 0 0 0 0 0
20 78 0 0 0 0 0 0 0 0 0 0 0
21 74 0 0 0 0 0 0 0 0 0 0 0
22 70 0 0 0 0 0 0 0 0 0 0 0
23 68 0 0 0 0 0 0 0 0 0 0 0
24 64 0 0 0 0 0 0 0 0 0 0 0
25 53 0 0 0 0 0 0 0 0 0 0 0
26 45 0 0 0 0 0 0 0 0 0 0 0
27 65 0 0 0 0 0 0 0 0 0 0 0
28 47 0 0 0 0 0 0 0 0 0 0 0
29 52 0 0 0 0 0 0 0 0 0 0 0
30 52 0 0 0 0 0 0 0 0 0 0 0
31 48 0 0 0 0 0 0 0 0 0 0 0
32 43 0 0 0 0 0 0 0 0 0 0 0
33 44 0 0 0 0 0 0 0 0 0 0 0
34 34 0 0 0 0 0 0 0 0 0 0 0
35 49 0 0 0 0 0 0 0 0 0 0 0
36 48 0 0 0 0 0 0 0 0 0 0 0
37 40 0 0 0 0 0 0 0 0 0 0 0
38 33 0 0 0 0 0 0 0 0 0 0 0
39 46 0 0 0 0 0 0 0 0 0 0 0
40 42 0 0 0 0 0 0 0 0 0 0 0
41 46 0 0 0 0 0 0 0 0 0 0 0
42 39 0 0 0 0 0 0 0 0 0 0 0
43 36 0 0 0 0 0 0 0 0 0 0 0
44 26 0 0 0 0 0 0 0 0 0 0 0
45 38 0 0 0 0 0 0 0 0 0 0 0
46 39 0 0 0 0 0 0 0 0 0 0 0
47 35 0 0 0 0 0 0 0 0 0 0 0
48 33 0 0 0 0 0 0 0 0 0 0 0
49 25 0 0 0 0 0 0 0 0 0 0 0
50 33 0 0 0 0 0 0 0 0 0 0 0
51 26 0 0 0 0 0 0 0 0 0 0 0
52 27 0 0 0 0 0 0 0 0 0 0 0
53 32 0 0 0 0 0 0 0 0 0 0 0
54 28 0 0 0 0 0 0 0 0 0 0 0
55 28 0 0 0 0 0 0 0 0 0 0 0
56 37 0 0 0 0 0 0 0 0 0 0 0
57 26 0 0 0 0 0 0 0 0 0 0 0
58 31 0 0 0 0 0 0 0 0 0 0 0
59 33 0 0 0 0 0 0 0 0 0 0 0
60 28 0 0 0 0 0 0 0 0 0 0 0
61 22 0 0 0 0 0 0 0 0 0 0 0
62 37 0 0 0 0 0 0 0 0 0 0 0
63 19 0 0 0 0 0 0 0 0 0 0 0
64 35 0 0 0 0 0 0 0 0 0 0 0
65 21 0 0 0 0 0 0 0 0 0 0 0
66 19 0 0 0 0 0 0 0 0 0 0 0
67 15 0 0 0 0 0 0 0 0 0 0 0
68 18 0 0 0 0 0 0 0 0 0 0 0
69 20 0 0 0 0 0 0 0 0 0 0 0
70 19 0 0 0 0 0 0 0 0 0 0 0
71 29 0 0 0 0 0 0 0 0 0 0 0
72 25 0 0 0 0 0 0 0 0 0 0 0
73 21 0 0 0 0 0 0 0 0 0 0 0
74 21 0 0 0 0 0 0 0 0 0 0 0
75 14 0 0 0 0 0 0 0 0 0 0 0
76 19 0 0 0 0 0 0 0 0 0 0 0
77 26 0 0 0 0 0 0 0 0 0 0 0
78 21 0 0 0 0 0 0 0 0 0 0 0
79 13 0 0 0 0 0 0 0 0 0 0 0
80 19 0 0 0 0 0 0 0 0 0 0 0
81 26 0 0 0 0 0 0 0 0 0 0 0
82 25 0 0 0 0 0 0 0 0 0 0 0
83 19 0 0 0 0 0 0 0 0 0 0 0
84 19 0 0 0 0 0 0 0 0 0 0 0
85 14 0 0 0 0 0 0 0 0 0 0 0
86 25 0 0 0 0 0 0 0 0 0 0 0
87 18 0 0 0 0 0 0 0 0 0 0 0
88 21 0 0 0 0 0 0 0 0 0 0 0
89 8 0 0 0 0 0 0 0 0 0 0 0
90 17 0 0 0 0 0 0 0 0 0 0 0
91 23 0 0 0 0 0 0 0 0 0 0 0
92 16 0 0 0 0 0 0 0 0 0 0 0
93 16 0 0 0 0 0 0 0 0 0 0 0
94 13 0 0 0 0 0 0 0 0 0 0 0
95 20 0 0 0 0 0 0 0 0 0 0 0
96 20 0 0 0 0 0 0 0 0 0 0 0
97 16 0 0 0 0 0 0 0 0 0 0 0
98 16 0 0 0 0 0 0 0 0 0 0 0
99 12 0 0 0 0 0 0 0 0 0 0 0
100 6 0 0 0 0 0 0 0 0 0 0 0
