link load
2-1 1
1-2 8.538113526847897e-17
11-1 1
1-11 0.000204082
11-2 0.506735
2-11 1
11-10 1
10-11 0.76551
3-2 1
2-3 0
4-3 1
3-4 0.978571
5-4 1.039422516311918e-16
4-5 1
6-5 1
5-6 0.772653
7-6 1
6-7 0.68102
8-4 1
4-8 0.355714
8-7 1
7-8 0.000204082
9-3 1
3-9 0.0967347
9-8 0
8-9 1
10-9 0.306122
9-10 1
