#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 814 0 0 0 0 0 0 0 0 0 0 0
2 376 0 0 0 0 0 0 0 0 0 0 0
3 258 0 0 0 0 0 0 0 0 0 0 0
4 201 0 0 0 0 0 0 0 1 0 0 0
5 143 0 0 0 0 0 0 0 0 0 0 0
6 135 0 0 0 0 0 0 0 0 1 0 0
7 108 0 0 0 0 0 0 0 0 0 1 0
8 83 0 0 0 0 0 0 0 0 0 0 0
9 89 0 1 0 0 0 0 0 0 0 0 0
10 70 0 0 0 0 0 0 0 0 0 0 0
11 69 0 0 0 0 0 0 0 0 0 0 0
12 68 0 0 0 0 0 0 0 0 0 0 0
13 55 0 0 0 0 0 0 0 0 0 0 0
14 53 0 0 0 0 1 0 0 0 0 0 0
15 51 0 0 0 0 0 0 0 0 0 0 0
16 60 0 0 0 0 0 0 0 0 0 0 0
17 55 0 0 0 0 0 0 0 0 0 0 0
18 48 0 0 0 0 0 0 0 0 0 0 0
19 44 0 0 0 0 1 0 0 0 0 0 0
20 36 0 0 0 0 0 0 0 0 0 0 0
21 46 0 0 0 0 0 0 0 0 0 0 0
22 32 0 0 0 0 0 0 0 0 0 0 0
23 31 0 0 0 0 0 0 0 0 0 0 0
24 28 0 0 0 0 0 0 0 0 0 0 0
25 24 0 0 0 0 0 0 0 0 0 0 0
26 25 0 0 0 0 0 0 0 0 0 0 0
27 27 0 0 0 0 0 0 0 0 0 1 0
28 32 0 0 0 0 0 0 0 0 0 0 0
29 35 0 0 1 0 0 0 0 0 0 0 0
30 24 0 0 0 0 0 0 0 0 0 0 0
31 22 0 0 0 0 0 0 0 0 0 0 0
32 27 0 0 0 0 0 0 0 0 0 0 0
33 28 0 0 0 0 0 0 0 0 0 0 0
34 15 0 0 0 0 0 0 0 0 0 0 0
35 23 0 0 0 0 0 0 0 0 0 0 0
36 24 0 0 0 0 0 0 0 0 0 0 0
37 18 0 0 0 0 0 1 0 0 0 0 0
38 19 0 0 0 0 0 0 0 0 0 0 0
39 12 0 0 0 0 0 0 0 0 0 0 0
40 19 0 0 0 0 0 0 0 0 0 0 0
41 17 0 0 0 0 0 0 0 0 0 0 1
42 19 0 0 0 0 0 0 0 0 0 0 0
43 24 0 0 0 0 0 0 0 0 0 0 0
44 14 0 0 0 0 0 0 0 0 0 0 0
45 21 0 1 0 0 0 0 0 0 0 0 0
46 18 0 0 0 0 0 0 0 0 0 0 0
47 22 0 0 0 0 0 0 0 0 0 0 0
48 17 0 0 0 0 0 0 0 0 0 0 0
49 15 0 0 0 0 0 0 0 0 0 0 0
50 17 0 0 0 0 0 0 0 0 0 0 0
51 18 0 0 0 0 0 0 0 0 0 0 0
52 15 0 0 0 0 0 0 0 0 0 0 0
53 13 0 0 0 0 0 0 0 0 0 0 0
54 15 0 0 0 0 0 0 0 0 0 0 0
55 15 0 0 0 0 0 0 0 0 0 0 0
56 9 0 0 0 0 0 0 0 0 0 0 0
57 19 0 0 0 0 0 0 0 0 0 0 0
58 15 0 0 0 0 0 0 0 0 0 0 0
59 14 0 0 0 0 0 0 0 0 0 0 0
60 7 0 0 0 0 0 0 0 0 0 0 0
61 10 0 0 0 0 0 0 0 0 0 0 0
62 9 0 0 0 0 0 0 0 0 0 0 0
63 24 0 0 0 0 1 0 0 0 0 0 0
64 15 0 0 0 0 0 0 0 0 0 0 0
65 17 0 0 0 0 0 0 0 0 0 0 0
66 17 0 0 0 0 0 0 0 0 0 0 0
67 13 0 0 0 0 0 0 0 0 0 0 0
68 5 0 0 0 0 0 0 0 0 0 0 0
69 7 0 0 0 0 0 0 0 0 0 0 0
70 12 0 0 0 0 0 0 0 0 0 0 0
71 16 0 0 0 0 0 0 0 0 0 0 0
72 10 0 0 0 0 0 0 0 0 0 0 0
73 12 0 0 0 0 0 0 0 0 0 0 0
74 11 0 0 0 0 0 0 0 0 0 0 0
75 11 0 0 0 0 0 0 0 0 0 0 0
76 15 0 1 0 0 0 0 0 0 0 0 0
77 10 0 0 0 0 0 0 0 0 0 0 0
78 8 0 0 0 0 0 0 0 0 0 0 0
79 10 0 0 0 0 0 0 0 0 0 0 0
80 10 0 0 0 0 0 0 0 0 0 0 0
81 8 0 0 0 0 0 0 0 0 0 0 0
82 3 0 0 0 0 0 0 0 0 0 0 0
83 6 0 0 0 0 0 0 0 0 0 0 0
84 11 0 0 0 0 0 0 0 0 0 0 0
85 9 0 0 0 0 0 0 0 0 0 0 0
86 16 0 0 0 0 0 0 0 0 0 0 0
87 10 0 0 0 0 0 0 0 0 0 0 0
88 6 0 0 0 0 0 0 0 0 0 0 0
89 11 0 0 0 0 0 0 0 0 0 0 0
90 9 0 0 0 0 0 0 0 0 0 0 0
91 8 0 0 0 0 0 0 0 0 0 0 0
92 14 0 0 0 0 0 0 0 0 0 0 0
93 6 0 0 0 0 0 0 0 0 0 0 0
94 5 0 0 0 0 0 0 0 0 0 0 0
95 5 0 0 0 0 0 0 0 0 0 0 0
96 10 0 0 0 0 0 0 0 0 0 0 0
97 12 0 0 0 0 0 0 0 0 0 0 0
98 12 0 0 0 0 0 0 0 0 0 0 0
99 12 0 0 0 0 0 0 0 0 0 0 0
100 5 0 0 0 0 0 0 0 0 0 0 0
