AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 1 
2 3 0 0 1 0 
3 1 1 0 1 0 
4 0 5 0 0 0 
5 3 0 0 1 0 
6 1 0 2 0 0 
7 0 0 0 0 1 
8 1 1 0 0 0 
9 1 1 0 0 0 
10 2 4 0 0 0 
11 1 2 1 0 0 
