link load
2-1 1
1-2 0.902041
11-1 1
1-11 0.807143
11-2 0.109796
2-11 1
11-10 1
10-11 0.204082
3-2 1
2-3 0.406122
4-3 1
3-4 0.579388
5-4 0.0569388
4-5 1
6-5 1
5-6 0.925306
7-6 1
6-7 0.827551
8-4 1
4-8 0.188571
8-7 1
7-8 1.406932620293632e-15
9-3 1
3-9 1
9-8 0.0146939
8-9 1
10-9 1.856111636271282e-18
9-10 1
