link load
2-1 0.652449
1-2 0
11-1 1
1-11 0.801429
11-2 1
2-11 0.824694
11-10 0.411429
10-11 0.442449
3-2 1
2-3 0.651429
4-3 1
3-4 1
5-4 0.000816327
4-5 1
6-5 1
5-6 1
7-6 1
6-7 1
8-4 0.994286
4-8 1
8-7 1
7-8 0.00102041
9-3 1
3-9 0.651429
9-8 0.00326531
8-9 1
10-9 0
9-10 0.876735
