AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 115 0 0 0 0 
2 115 0 0 0 0 
3 115 0 0 0 0 
4 115 0 0 0 0 
5 116 0 0 0 0 
6 116 0 0 0 0 
7 115 0 0 0 0 
8 116 0 0 0 0 
9 116 0 0 0 0 
10 116 0 0 0 0 
11 116 0 0 0 0 
12 115 0 0 0 0 
13 115 0 0 0 0 
14 116 0 0 0 0 
15 115 0 0 0 0 
