AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 0 
6 23 10 4 2 2 
7 23 10 4 2 2 
8 23 10 4 2 2 
9 23 10 4 2 2 
10 23 10 4 2 2 
