AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 59 0 0 0 0 
2 5 0 0 0 0 
3 64 0 0 0 0 
4 51 0 0 0 0 
5 11 0 0 0 0 
6 7 0 0 0 0 
7 85 0 0 0 0 
8 53 0 0 0 0 
9 108 0 0 0 0 
10 70 0 0 0 0 
