AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 10 
2 0 0 0 0 10 
3 2 7 4 1 6 
4 0 0 3 1 8 
5 0 0 0 0 10 
6 0 0 0 0 10 
7 1 0 0 4 7 
8 0 0 0 0 10 
9 0 5 4 0 7 
10 0 4 5 0 7 
