link load
2-1 0.607143
1-2 0
11-1 0.999388
1-11 0
11-2 0.0742857
2-11 1
11-10 0.742857
10-11 0.0808163
3-2 1
2-3 0.295714
4-3 0.704286
3-4 0.173061
5-4 0.0363265
4-5 1
6-5 0.988571
5-6 1
7-6 1
6-7 0.816735
8-4 1
4-8 0
8-7 0.999184
7-8 0
9-3 0.0587755
3-9 0
9-8 0
8-9 0.353061
10-9 0
9-10 0.994286
