#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3109 1 0 0 0 0 1 0 0 0 0 0
2 1596 0 0 0 0 1 0 0 0 0 1 0
3 1068 0 0 0 0 0 1 0 0 0 0 0
4 799 0 0 0 0 0 0 1 0 0 1 0
5 636 0 0 0 0 0 0 0 0 0 0 0
6 510 0 0 0 0 0 0 0 0 0 0 0
7 425 0 0 0 0 0 0 0 0 0 0 0
8 385 0 0 0 0 0 0 0 0 0 0 0
9 361 0 0 0 0 0 0 0 0 0 0 0
10 321 0 0 0 0 0 0 0 0 0 0 0
11 285 0 0 0 0 0 1 0 0 0 0 0
12 202 0 0 0 0 0 0 1 0 0 0 0
13 225 0 0 0 0 0 0 0 0 0 0 0
14 260 0 0 0 0 0 0 0 0 0 0 0
15 219 0 0 0 0 0 0 0 0 0 0 0
16 189 0 0 0 0 0 0 0 0 0 0 0
17 165 0 0 0 0 0 0 0 0 0 0 0
18 181 0 0 0 0 0 0 0 0 0 0 0
19 165 0 0 0 0 0 0 0 0 0 0 0
20 175 0 0 0 0 0 0 0 0 0 0 0
21 152 0 0 0 0 0 0 0 0 0 0 0
22 144 0 0 0 0 0 0 0 0 0 0 0
23 135 0 0 0 0 0 0 0 0 0 0 0
24 128 0 0 0 0 0 0 0 0 0 0 0
25 122 0 0 0 0 0 0 0 0 0 0 0
26 123 0 0 0 0 0 0 0 0 0 0 0
27 118 0 0 0 0 0 0 0 0 0 0 0
28 119 0 0 0 0 0 0 0 0 0 0 0
29 105 0 0 0 0 0 0 0 0 0 0 0
30 109 0 0 0 0 0 0 0 0 0 0 0
31 89 0 0 0 0 0 0 0 0 0 0 0
32 103 0 0 0 0 0 0 0 0 0 0 0
33 95 0 0 0 0 0 0 0 0 0 0 0
34 93 0 0 0 0 0 0 0 0 0 0 0
35 91 0 0 0 0 0 0 0 0 0 0 0
36 79 0 0 0 0 0 0 0 0 0 0 0
37 93 0 0 0 0 0 0 0 0 0 0 0
38 82 0 0 0 0 0 0 0 0 0 0 0
39 84 0 0 0 0 0 0 0 0 0 0 0
40 83 0 0 0 0 0 0 0 0 0 0 0
41 86 0 0 0 0 0 0 0 0 0 0 0
42 68 0 0 0 0 0 0 0 0 0 0 0
43 73 0 0 0 0 0 0 0 0 0 0 0
44 87 0 0 0 0 0 0 0 0 0 0 0
45 71 0 0 0 0 0 0 0 0 0 0 0
46 53 0 0 0 0 0 0 0 0 0 0 0
47 71 0 0 0 0 0 0 0 0 0 0 0
48 61 0 0 0 0 0 0 0 0 0 0 0
49 67 0 0 0 0 0 0 0 0 0 0 0
50 64 0 0 0 0 0 0 0 0 0 0 0
51 65 0 0 0 0 0 0 0 0 0 0 0
52 72 0 0 0 0 0 0 0 0 0 0 0
53 53 0 0 0 0 0 0 0 0 0 0 0
54 49 0 0 0 0 0 0 0 0 0 1 0
55 59 0 0 0 0 0 0 0 0 0 0 0
56 64 0 0 0 0 0 0 0 0 0 0 0
57 51 0 0 0 0 0 0 0 0 0 0 0
58 63 0 0 0 0 0 0 0 0 0 0 0
59 48 0 0 0 0 0 0 0 0 0 0 0
60 63 0 0 0 0 0 0 0 0 0 0 0
61 52 0 0 0 0 0 0 0 0 0 0 0
62 55 0 0 0 0 0 0 0 0 0 0 0
63 57 0 0 0 0 0 0 0 0 0 0 0
64 61 0 0 0 0 0 0 0 0 0 0 0
65 58 0 0 0 0 0 0 0 0 0 0 0
66 47 0 0 0 0 0 0 0 0 0 0 0
67 41 0 0 0 0 0 0 0 0 0 0 0
68 47 0 0 0 0 0 0 0 0 0 0 0
69 53 0 0 0 0 0 0 0 0 0 0 0
70 35 0 0 0 0 0 0 0 0 0 0 0
71 60 0 0 0 0 0 0 0 0 0 0 0
72 49 0 0 0 0 0 0 0 0 0 0 0
73 28 0 0 0 0 0 0 0 0 0 1 0
74 38 0 0 0 0 0 0 0 0 0 0 0
75 39 0 0 0 0 0 0 0 0 0 0 0
76 38 0 0 0 0 0 0 0 0 0 0 0
77 48 0 0 0 0 0 0 0 0 0 0 0
78 38 0 0 0 0 0 0 0 0 0 0 0
79 39 0 0 0 0 0 0 0 0 0 0 0
80 30 0 0 0 0 0 0 0 0 0 0 0
81 38 0 0 0 0 0 0 0 0 0 0 0
82 26 0 0 0 0 0 0 0 0 0 0 0
83 48 0 0 0 0 0 0 0 0 0 0 0
84 43 0 0 0 0 0 0 0 0 0 0 0
85 40 0 0 0 0 0 0 0 0 0 0 0
86 42 0 0 0 0 0 0 0 0 0 0 0
87 38 0 0 0 0 0 0 0 0 0 0 0
88 23 0 0 0 0 0 0 0 0 0 0 0
89 34 0 0 0 0 0 0 0 0 0 0 0
90 26 0 0 0 0 0 0 0 0 0 0 0
91 33 0 0 0 0 0 0 0 0 0 0 0
92 42 0 0 0 0 0 0 0 0 0 0 0
93 43 0 0 0 0 0 0 0 0 0 0 0
94 34 0 0 0 0 0 0 0 0 0 0 0
95 35 0 0 0 0 0 0 0 0 0 0 0
96 34 0 0 0 0 0 0 0 0 0 0 0
97 28 0 0 0 0 0 0 0 0 0 0 0
98 30 0 0 0 0 0 0 0 0 0 0 0
99 30 0 0 0 0 0 0 0 0 0 0 0
100 32 0 0 0 0 0 0 0 0 0 0 0
