#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
0 28.1875 0 561 69 41 97 -2.857269976175303e-12 829 7.8125 1633
