AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 307 0 0 0 0 
2 424 0 0 0 0 
3 528 0 0 0 0 
4 455 0 0 0 0 
5 471 0 0 0 0 
6 298 0 0 0 0 
7 536 0 0 0 0 
8 552 0 0 0 0 
9 601 0 0 0 0 
10 502 0 0 0 0 
