link load
2-1 1
1-2 0.462449
11-1 1
1-11 0.801837
11-2 0.788163
2-11 1
11-10 1
10-11 0.551633
3-2 1
2-3 0.539388
4-3 0.157347
3-4 0.160612
5-4 0.0146939
4-5 1
6-5 0.787347
5-6 1
7-6 1
6-7 0.616531
8-4 0.646735
4-8 0.0306122
8-7 1
7-8 4.08344559979682e-17
9-3 1
3-9 0.734082
9-8 0.240408
8-9 1
10-9 2.784167454406923e-18
9-10 1
