#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3137 0 0 0 0 0 0 0 0 0 0 0
2 1588 0 0 0 0 0 0 0 0 0 0 0
3 1047 0 0 0 0 0 0 0 0 0 1 0
4 774 0 0 0 0 0 0 0 0 0 0 0
5 652 0 0 0 0 0 0 0 0 0 0 0
6 509 0 0 0 0 0 0 0 0 0 0 0
7 456 0 0 0 0 0 0 0 0 0 0 0
8 389 0 0 0 0 0 0 0 0 0 0 0
9 334 0 0 0 0 0 0 0 0 0 0 0
10 318 0 0 0 0 0 0 0 0 0 0 0
11 300 0 0 0 0 0 0 0 0 0 0 0
12 242 0 0 0 0 0 0 0 0 0 0 0
13 245 0 0 0 0 0 0 0 0 0 0 0
14 220 0 0 0 0 0 0 0 0 0 0 0
15 216 0 0 0 0 0 0 0 0 0 0 0
16 204 0 0 0 0 0 0 0 0 0 0 0
17 198 0 0 0 0 0 0 0 0 0 0 0
18 179 0 0 0 0 0 0 0 0 0 0 0
19 136 0 0 0 0 0 0 0 0 0 0 0
20 148 0 0 0 0 0 0 0 0 0 0 0
21 140 0 0 0 0 0 0 0 0 0 0 0
22 131 0 0 0 0 0 0 0 0 0 0 0
23 144 0 0 0 0 0 0 0 0 0 0 0
24 130 0 0 0 0 0 0 0 0 0 0 0
25 141 0 0 0 0 0 0 0 0 0 0 0
26 99 0 0 0 0 0 0 0 0 0 0 0
27 122 0 0 0 0 0 0 0 0 0 0 0
28 99 0 0 0 0 0 0 0 0 0 0 0
29 101 0 0 0 0 0 0 0 0 0 0 0
30 109 0 0 0 0 0 0 0 0 0 0 0
31 109 0 0 0 0 0 0 0 0 0 0 0
32 86 0 0 0 0 0 0 0 0 0 0 0
33 98 0 0 0 0 0 0 0 0 0 0 0
34 88 0 0 0 0 0 0 0 0 0 0 0
35 96 0 0 0 0 0 0 0 0 0 0 0
36 94 0 0 0 0 0 0 0 0 0 0 0
37 68 0 0 0 0 0 0 0 0 0 0 0
38 90 0 0 0 0 0 0 0 0 0 0 0
39 71 0 0 0 0 0 0 0 0 0 0 0
40 92 0 0 0 0 0 0 0 0 0 0 0
41 74 0 0 0 0 0 0 0 0 0 0 0
42 80 0 0 0 0 0 0 0 0 0 0 0
43 74 0 0 0 0 0 0 0 0 0 0 0
44 72 0 0 0 0 0 0 0 0 0 0 0
45 57 0 0 0 0 0 0 0 0 0 0 0
46 77 0 0 0 0 0 0 0 0 0 0 0
47 47 0 0 0 0 0 0 0 0 0 0 0
48 64 0 0 0 0 0 0 0 0 0 0 0
49 66 0 0 0 0 0 0 0 0 0 0 0
50 57 0 0 0 0 0 0 0 0 0 0 0
51 58 0 0 0 0 0 0 0 0 0 0 0
52 58 0 0 0 0 0 0 0 0 0 0 0
53 75 0 0 0 0 0 0 0 0 0 0 0
54 63 0 0 0 0 0 0 0 0 0 0 0
55 56 0 0 0 0 0 0 0 0 0 0 0
56 63 0 0 0 0 0 0 0 0 0 0 0
57 58 0 0 0 0 0 0 0 0 0 0 0
58 60 0 0 0 0 0 0 0 0 0 0 0
59 47 0 0 0 0 0 0 0 0 0 0 0
60 60 0 0 0 0 0 0 0 0 0 0 0
61 59 0 0 0 0 0 0 0 0 0 0 0
62 54 0 0 0 0 0 0 0 0 0 0 0
63 59 0 0 0 0 0 0 0 0 0 0 0
64 51 0 0 0 0 0 0 0 0 0 0 0
65 51 0 0 0 0 0 0 0 0 0 0 0
66 42 0 0 0 0 0 0 0 0 0 0 0
67 63 0 0 0 0 0 0 0 0 0 0 0
68 44 0 0 0 0 0 0 0 0 0 0 0
69 49 0 0 0 0 0 0 0 0 0 0 0
70 56 0 0 0 0 0 0 0 0 0 0 0
71 33 0 0 0 0 0 0 0 0 0 0 0
72 45 0 0 0 0 0 0 0 0 0 0 0
73 43 0 0 0 0 0 0 0 0 0 0 0
74 37 0 0 0 0 0 0 0 0 0 0 0
75 33 0 0 0 0 0 0 0 0 0 0 0
76 36 0 0 0 0 0 0 0 0 0 0 0
77 47 0 0 0 0 0 0 0 0 0 0 0
78 46 0 0 0 0 0 0 0 0 0 0 0
79 52 0 0 0 0 0 0 0 0 0 0 0
80 43 0 0 0 0 0 0 0 0 0 0 0
81 38 0 0 0 0 0 0 0 0 0 0 0
82 30 0 0 0 0 0 0 0 0 0 0 0
83 35 0 0 0 0 0 0 0 0 0 0 0
84 41 0 0 0 0 0 0 0 0 0 0 0
85 30 0 0 0 0 0 0 0 0 0 0 0
86 42 0 0 0 0 0 0 0 0 0 0 0
87 29 0 0 0 0 0 0 0 0 0 0 0
88 49 0 0 0 0 0 0 0 0 0 0 0
89 31 0 0 0 0 0 0 0 0 0 0 0
90 50 0 0 0 0 0 0 0 0 0 0 0
91 42 0 0 0 0 0 0 0 0 0 0 0
92 44 0 0 0 0 0 0 0 0 0 0 0
93 43 0 0 0 0 0 0 0 0 0 0 0
94 33 0 0 0 0 0 0 0 0 0 0 0
95 28 0 0 0 0 0 0 0 0 0 0 0
96 44 0 0 0 0 0 0 0 0 0 0 0
97 39 0 0 0 0 0 0 0 0 0 0 0
98 37 0 0 0 0 0 0 0 0 0 0 0
99 30 0 0 0 0 0 0 0 0 0 0 0
100 23 0 0 0 0 0 0 0 0 0 0 0
