#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
51 355.6 516 2524.4 386 123.625 533 1.30619324880042e-12 1650.37 1706 7868
