AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 2 4 3 1 7 
4 0 2 2 1 8 
5 0 0 0 0 0 
6 1 6 4 0 7 
7 1 1 3 2 7 
8 0 0 0 0 0 
9 0 0 3 1 8 
10 0 0 0 0 0 
