#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 781 0 0 0 1 0 0 0 0 0 0 0
2 396 0 0 0 0 0 0 0 0 0 1 0
3 271 0 0 0 0 0 0 0 0 0 0 0
4 182 0 0 1 0 0 0 0 0 0 0 0
5 157 0 0 0 0 0 0 0 0 0 0 0
6 136 0 0 0 0 0 0 0 0 0 0 0
7 129 0 0 0 0 0 0 0 0 0 0 0
8 97 0 0 0 0 0 0 0 0 0 0 0
9 80 0 0 0 0 0 0 0 0 0 0 1
10 56 0 0 0 0 0 0 0 0 0 0 0
11 74 0 0 0 0 0 0 0 0 0 0 0
12 68 0 0 0 0 0 0 0 0 0 0 0
13 61 0 0 0 0 0 0 0 0 0 0 0
14 77 0 0 0 0 0 0 0 0 0 0 0
15 54 0 0 0 0 0 0 0 0 0 0 0
16 50 0 0 0 0 0 0 0 0 0 0 0
17 38 0 0 0 0 0 0 0 0 0 0 0
18 44 0 0 0 0 0 0 0 0 0 0 0
19 45 0 0 0 0 0 0 0 0 0 0 0
20 44 0 0 0 0 0 0 0 0 0 0 0
21 38 0 0 0 0 0 0 0 0 0 0 0
22 30 0 0 0 0 0 0 0 0 0 0 0
23 38 0 0 0 0 0 0 0 0 0 0 0
24 34 0 0 0 0 0 0 0 0 0 0 0
25 37 0 0 0 0 0 0 0 0 0 0 0
26 35 0 0 0 0 0 0 0 0 0 0 0
27 27 0 0 0 0 0 0 0 0 0 0 0
28 32 0 0 0 0 0 0 0 0 0 0 0
29 24 0 0 0 0 0 0 0 0 0 0 0
30 31 0 0 0 0 0 0 0 0 0 0 0
31 18 0 0 0 0 0 0 0 0 0 0 0
32 28 0 0 0 0 0 0 0 0 0 0 0
33 23 0 0 0 0 0 0 0 0 0 0 0
34 27 0 0 0 0 0 0 0 0 0 0 0
35 26 0 0 0 0 0 0 0 0 0 0 0
36 15 0 0 0 0 0 0 0 0 0 0 0
37 4 0 0 0 0 0 0 0 0 0 0 0
38 16 0 0 0 0 0 0 0 0 0 0 0
39 20 0 0 0 0 0 0 0 0 0 0 0
40 15 0 0 0 0 0 0 0 0 0 0 0
41 16 0 0 0 0 0 0 0 0 0 0 0
42 20 0 0 0 0 0 0 0 0 0 0 0
43 27 0 0 0 0 0 0 0 0 0 0 0
44 14 0 0 0 0 0 0 0 0 0 0 0
45 17 0 0 0 0 0 0 0 0 0 0 0
46 14 0 0 0 0 0 0 0 0 0 0 0
47 11 0 0 0 0 0 0 0 0 0 0 0
48 10 0 0 0 0 0 0 0 0 0 0 0
49 12 0 0 0 0 0 0 0 0 0 0 0
50 12 0 0 0 0 0 0 0 0 0 0 0
51 15 0 0 0 0 0 0 0 0 0 0 0
52 16 0 0 0 0 0 0 0 0 1 0 0
53 14 0 0 0 0 0 0 0 0 0 0 0
54 15 0 0 0 0 0 0 0 0 0 0 0
55 14 0 0 0 0 0 0 0 0 0 0 0
56 14 0 0 0 0 0 0 0 0 0 0 0
57 17 0 0 0 0 0 0 0 0 0 0 0
58 19 0 0 0 0 0 0 0 0 0 0 0
59 15 0 0 0 0 0 0 0 0 0 0 0
60 10 0 0 0 0 0 0 0 0 0 0 0
61 14 0 0 0 0 0 0 0 0 0 0 0
62 5 0 0 0 0 0 0 0 0 0 0 0
63 15 0 0 0 0 0 0 0 0 0 0 0
64 14 0 0 0 0 0 0 0 0 0 0 0
65 16 0 0 0 0 0 0 0 0 0 0 0
66 11 0 0 0 0 0 0 0 0 0 0 0
67 9 0 0 0 0 0 0 0 0 0 0 0
68 17 0 0 0 0 0 0 0 0 0 0 0
69 8 0 0 0 0 0 0 0 0 0 0 0
70 8 0 0 0 0 0 0 0 0 0 0 0
71 13 0 0 0 0 0 0 0 0 0 0 0
72 12 0 0 0 0 0 0 0 0 0 0 0
73 15 0 0 0 0 0 0 0 0 0 0 0
74 9 0 0 0 0 0 0 0 0 0 0 0
75 11 0 0 0 0 0 0 0 0 0 0 0
76 14 0 0 0 0 0 0 0 0 0 0 0
77 13 0 0 0 0 0 0 0 0 0 0 0
78 11 0 0 0 0 0 0 0 0 0 0 0
79 10 0 0 0 0 0 0 0 0 0 0 0
80 17 0 0 0 0 0 0 0 0 0 0 0
81 11 0 0 0 0 0 0 0 0 0 0 0
82 10 0 0 0 0 0 0 0 0 0 0 0
83 4 0 0 0 0 0 0 0 0 0 0 0
84 7 0 0 0 0 0 0 0 0 0 0 0
85 8 0 0 0 0 0 0 0 0 0 0 0
86 8 0 0 0 0 0 0 0 0 0 0 0
87 8 0 0 0 0 0 0 0 0 0 0 0
88 9 0 0 0 0 0 0 0 0 0 0 0
89 9 0 0 0 0 0 0 0 0 0 0 0
90 8 0 0 0 0 0 0 0 0 0 0 0
91 11 0 0 0 0 0 0 0 0 0 0 0
92 8 0 0 0 0 0 0 0 0 0 0 0
93 11 0 0 0 0 0 0 0 0 0 0 0
94 11 0 0 0 0 0 0 0 0 0 0 0
95 11 0 0 0 0 0 0 0 0 0 0 0
96 4 0 0 0 0 0 0 0 0 0 0 0
97 5 0 0 0 0 0 0 0 1 0 0 0
98 7 0 0 0 0 0 0 0 0 0 0 0
99 11 0 0 0 0 0 0 0 0 0 0 0
100 10 0 0 0 0 0 0 0 0 0 0 0
