AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 2 17 87 
2 0 0 0 4 97 
3 0 0 5 11 90 
4 0 0 10 29 75 
5 0 0 0 4 97 
6 0 0 4 13 89 
7 0 0 14 25 76 
8 0 0 15 16 82 
9 0 17 18 18 76 
10 0 0 10 22 80 
