AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 7 2 0 0 0 
2 2 4 0 0 0 
3 11 0 0 0 0 
4 11 0 0 0 0 
5 7 2 0 0 0 
6 9 1 0 0 0 
7 7 2 0 0 0 
8 11 0 0 0 0 
9 11 0 0 0 0 
10 7 2 0 0 0 
11 3 0 0 0 0 
