#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3196 1 0 0 0 1 0 1 0 0 1 0
2 1555 1 0 0 0 0 1 0 0 0 0 0
3 1037 0 0 0 0 0 0 1 0 0 1 0
4 776 0 0 0 0 0 0 0 0 0 0 0
5 671 0 0 0 0 1 0 0 0 0 0 0
6 502 0 0 0 0 0 0 0 0 0 0 0
7 479 0 0 0 0 0 0 0 0 0 0 0
8 411 0 0 0 0 0 0 0 0 0 0 0
9 384 0 0 0 0 0 0 0 0 0 0 0
10 297 0 0 0 0 0 0 0 0 0 0 0
11 287 0 0 0 0 0 0 0 0 0 0 0
12 266 0 0 0 0 0 0 0 0 0 0 0
13 239 0 0 0 0 0 0 0 0 0 0 0
14 245 0 0 0 0 0 0 0 0 0 0 0
15 198 0 0 0 0 0 0 0 0 0 0 0
16 180 0 0 0 0 0 0 0 0 0 0 0
17 176 0 0 0 0 0 0 0 0 0 0 0
18 174 0 0 0 0 0 0 0 0 0 0 0
19 155 0 0 0 0 0 0 0 0 0 0 0
20 158 0 1 0 0 0 0 0 0 0 0 0
21 157 0 0 0 0 0 0 0 0 0 0 0
22 164 0 0 0 0 0 0 0 0 0 0 0
23 130 0 1 0 0 0 0 0 0 0 0 0
24 123 0 0 0 0 0 0 0 0 0 0 0
25 118 0 0 0 0 0 0 0 0 0 0 0
26 111 0 0 0 0 0 0 0 0 0 0 0
27 133 0 1 0 0 0 0 0 0 0 0 0
28 116 0 0 0 0 0 0 0 0 0 0 0
29 104 0 0 0 0 0 0 0 0 0 0 0
30 95 0 1 0 0 0 0 0 0 0 0 0
31 94 0 0 0 0 0 0 0 0 0 0 0
32 87 0 0 0 0 0 0 0 0 0 0 0
33 87 0 0 0 0 0 0 0 0 0 0 0
34 99 0 0 0 0 0 0 0 0 0 0 0
35 93 0 0 0 0 0 0 0 0 0 0 0
36 74 0 0 0 0 0 0 0 0 0 0 0
37 84 0 0 0 0 0 0 0 0 0 0 0
38 83 0 0 0 0 0 0 0 0 0 0 0
39 74 0 0 0 0 0 0 0 0 0 0 0
40 90 0 0 0 0 0 0 0 0 0 0 0
41 88 0 0 0 0 0 0 0 0 0 0 0
42 91 0 0 0 0 0 0 0 0 0 0 0
43 73 0 0 0 0 0 0 0 0 0 0 0
44 76 0 0 0 0 0 0 0 0 0 0 0
45 77 0 0 0 0 0 0 0 0 0 0 0
46 53 0 0 0 0 0 0 0 0 0 0 0
47 72 0 0 0 0 0 0 0 0 0 0 0
48 65 0 0 0 0 0 0 0 0 0 0 0
49 68 0 0 0 0 0 0 0 0 0 0 0
50 59 0 0 0 0 0 0 0 0 0 0 0
51 60 0 0 0 0 0 0 0 0 0 0 0
52 58 0 0 0 0 0 0 0 0 0 0 0
53 45 0 0 0 0 0 0 0 0 0 0 0
54 65 0 0 0 0 0 0 0 0 0 0 0
55 59 0 0 0 0 0 0 0 0 0 0 0
56 53 0 0 0 0 0 0 0 0 0 0 0
57 46 0 0 0 0 0 0 0 0 0 0 0
58 52 0 0 0 0 0 0 0 0 0 0 0
59 49 0 0 0 0 0 0 0 0 0 0 0
60 40 0 0 0 0 0 0 0 0 0 0 0
61 54 0 0 0 0 0 0 0 0 0 0 0
62 43 0 0 0 0 0 0 0 0 0 0 0
63 44 0 0 0 0 0 0 0 0 0 0 0
64 49 0 0 0 0 0 0 0 0 0 0 0
65 48 0 0 0 0 0 0 0 0 0 0 0
66 56 0 0 0 0 0 0 0 0 0 0 0
67 49 0 0 0 0 0 0 0 0 0 0 0
68 39 0 0 0 0 0 0 0 0 0 0 0
69 34 0 0 0 0 0 0 0 0 0 0 0
70 54 0 0 0 0 0 0 0 0 0 0 0
71 44 0 0 0 0 0 0 0 0 0 0 0
72 47 0 0 0 0 0 0 0 0 0 0 0
73 51 0 0 0 0 0 0 0 0 0 0 0
74 38 0 0 0 0 0 0 0 0 0 0 0
75 41 0 0 0 0 0 0 0 0 0 0 0
76 38 0 0 0 0 0 0 0 0 0 0 0
77 47 0 0 0 0 0 0 0 0 0 0 0
78 58 0 0 0 0 0 0 0 0 0 0 0
79 37 0 0 0 0 0 0 0 0 0 0 0
80 43 0 0 0 0 0 0 0 0 0 0 0
81 38 0 0 0 0 0 0 0 0 0 0 0
82 34 0 0 0 0 0 0 0 0 0 0 0
83 41 0 0 0 0 0 0 0 0 0 0 0
84 28 0 0 0 0 0 0 0 0 0 0 0
85 35 0 0 0 0 0 0 0 0 0 0 0
86 29 0 0 0 0 0 0 0 0 0 0 0
87 45 0 0 0 0 0 0 0 0 0 0 0
88 35 0 0 0 0 0 0 0 0 0 0 0
89 31 0 0 0 0 0 0 0 0 0 0 0
90 27 0 0 0 0 0 0 0 0 0 0 0
91 39 0 0 0 0 0 0 0 0 0 0 0
92 37 0 0 0 0 0 0 0 0 0 0 0
93 22 0 0 0 0 0 0 0 0 0 0 0
94 35 0 0 0 0 0 0 0 0 0 0 0
95 35 0 0 0 0 0 0 0 0 0 0 0
96 30 0 0 0 0 0 0 0 0 0 0 0
97 27 0 0 0 0 0 0 0 0 0 0 0
98 33 0 0 0 0 0 0 0 0 0 0 0
99 38 0 0 0 0 0 0 0 0 0 0 0
100 31 0 0 0 0 0 0 0 0 0 0 0
