AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 9 8 2 13 
3 0 20 9 0 12 
4 0 2 14 2 12 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 21 12 2 9 
10 5 20 8 0 12 
